attacker_request_id,rate_name,rate_multiplier,probe_round_period_ns,probe_round_id,round_start_time_ns,request_release_time_ns,actual_arrival_time_ns,service_start_time_ns,victim_on_completion_time_ns,service_time_ns,victim_on_waiting_time_ns,victim_on_turnaround_time_ns,source_module,target_modules,architecture_request_id,baseline_waiting_time_ns,baseline_turnaround_time_ns,baseline_completion_time_ns,excess_waiting_time_ns,excess_turnaround_time_ns,victim_contention_observed
29,rate_3p00x_dense,3.0,140,29,5060,5090,5090,7730,7840,110,2640,2750,module_3,module_4,56,0,110,5200,2640,2640,True
30,rate_3p00x_dense,3.0,140,30,5200,5230,5230,7840,7950,110,2610,2720,module_3,module_4,57,0,110,5340,2610,2610,True
31,rate_3p00x_dense,3.0,140,31,5340,5370,5370,7950,8060,110,2580,2690,module_3,module_4,58,0,110,5480,2580,2580,True
32,rate_3p00x_dense,3.0,140,32,5480,5510,5510,8060,8170,110,2550,2660,module_3,module_4,59,0,110,5620,2550,2550,True
33,rate_3p00x_dense,3.0,140,33,5620,5650,5650,8170,8280,110,2520,2630,module_3,module_4,60,0,110,5760,2520,2520,True
34,rate_3p00x_dense,3.0,140,34,5760,5790,5790,8280,8390,110,2490,2600,module_3,module_4,61,0,110,5900,2490,2490,True
35,rate_3p00x_dense,3.0,140,35,5900,5930,5930,8390,8500,110,2460,2570,module_3,module_4,62,0,110,6040,2460,2460,True
36,rate_3p00x_dense,3.0,140,36,6040,6070,6070,8500,8610,110,2430,2540,module_3,module_4,63,0,110,6180,2430,2430,True
37,rate_3p00x_dense,3.0,140,37,6180,6210,6210,8720,8830,110,2510,2620,module_3,module_4,65,0,110,6320,2510,2510,True
38,rate_3p00x_dense,3.0,140,38,6320,6350,6350,9050,9160,110,2700,2810,module_3,module_4,68,0,110,6460,2700,2700,True
39,rate_3p00x_dense,3.0,140,39,6460,6490,6490,9490,9600,110,3000,3110,module_3,module_4,72,0,110,6600,3000,3000,True
40,rate_3p00x_dense,3.0,140,40,6600,6630,6630,9930,10040,110,3300,3410,module_3,module_4,76,0,110,6740,3300,3300,True
41,rate_3p00x_dense,3.0,140,41,6740,6770,6770,10370,10480,110,3600,3710,module_3,module_4,80,0,110,6880,3600,3600,True
42,rate_3p00x_dense,3.0,140,42,6880,6910,6910,10480,10590,110,3570,3680,module_3,module_4,81,0,110,7020,3570,3570,True
43,rate_3p00x_dense,3.0,140,43,7020,7050,7050,11140,11250,110,4090,4200,module_3,module_4,87,0,110,7160,4090,4090,True
44,rate_3p00x_dense,3.0,140,44,7160,7190,7190,11360,11470,110,4170,4280,module_3,module_4,89,0,110,7300,4170,4170,True
45,rate_3p00x_dense,3.0,140,45,7300,7330,7330,11470,11580,110,4140,4250,module_3,module_4,90,0,110,7440,4140,4140,True
46,rate_3p00x_dense,3.0,140,46,7440,7470,7470,11580,11690,110,4110,4220,module_3,module_4,91,0,110,7580,4110,4110,True
47,rate_3p00x_dense,3.0,140,47,7580,7610,7610,11690,11800,110,4080,4190,module_3,module_4,92,0,110,7720,4080,4080,True
48,rate_3p00x_dense,3.0,140,48,7720,7750,7750,11800,11910,110,4050,4160,module_3,module_4,93,0,110,7860,4050,4050,True
49,rate_3p00x_dense,3.0,140,49,7860,7890,7890,11910,12020,110,4020,4130,module_3,module_4,94,0,110,8000,4020,4020,True
50,rate_3p00x_dense,3.0,140,50,8000,8030,8030,12020,12130,110,3990,4100,module_3,module_4,95,0,110,8140,3990,3990,True
51,rate_3p00x_dense,3.0,140,51,8140,8170,8170,12130,12240,110,3960,4070,module_3,module_4,96,0,110,8280,3960,3960,True
52,rate_3p00x_dense,3.0,140,52,8280,8310,8310,12240,12350,110,3930,4040,module_3,module_4,97,0,110,8420,3930,3930,True
53,rate_3p00x_dense,3.0,140,53,8420,8450,8450,12350,12460,110,3900,4010,module_3,module_4,98,0,110,8560,3900,3900,True
54,rate_3p00x_dense,3.0,140,54,8560,8590,8590,12460,12570,110,3870,3980,module_3,module_4,99,0,110,8700,3870,3870,True
55,rate_3p00x_dense,3.0,140,55,8700,8730,8730,12570,12680,110,3840,3950,module_3,module_4,100,0,110,8840,3840,3840,True
56,rate_3p00x_dense,3.0,140,56,8840,8870,8870,12680,12790,110,3810,3920,module_3,module_4,101,0,110,8980,3810,3810,True
57,rate_3p00x_dense,3.0,140,57,8980,9010,9010,12790,12900,110,3780,3890,module_3,module_4,102,0,110,9120,3780,3780,True
58,rate_3p00x_dense,3.0,140,58,9120,9150,9150,12900,13010,110,3750,3860,module_3,module_4,103,0,110,9260,3750,3750,True
59,rate_3p00x_dense,3.0,140,59,9260,9290,9290,13010,13120,110,3720,3830,module_3,module_4,104,0,110,9400,3720,3720,True
60,rate_3p00x_dense,3.0,140,60,9400,9430,9430,13120,13230,110,3690,3800,module_3,module_4,105,0,110,9540,3690,3690,True
61,rate_3p00x_dense,3.0,140,61,9540,9570,9570,13230,13340,110,3660,3770,module_3,module_4,106,0,110,9680,3660,3660,True
62,rate_3p00x_dense,3.0,140,62,9680,9710,9710,13890,14000,110,4180,4290,module_3,module_4,112,0,110,9820,4180,4180,True
63,rate_3p00x_dense,3.0,140,63,9820,9850,9850,14440,14550,110,4590,4700,module_3,module_4,117,0,110,9960,4590,4590,True
64,rate_3p00x_dense,3.0,140,64,9960,9990,9990,14550,14660,110,4560,4670,module_3,module_4,118,0,110,10100,4560,4560,True
65,rate_3p00x_dense,3.0,140,65,10100,10130,10130,14660,14770,110,4530,4640,module_3,module_4,119,0,110,10240,4530,4530,True
66,rate_3p00x_dense,3.0,140,66,10240,10270,10270,14770,14880,110,4500,4610,module_3,module_4,120,0,110,10380,4500,4500,True
67,rate_3p00x_dense,3.0,140,67,10380,10410,10410,15100,15210,110,4690,4800,module_3,module_4,123,0,110,10520,4690,4690,True
68,rate_3p00x_dense,3.0,140,68,10520,10550,10550,15980,16090,110,5430,5540,module_3,module_4,131,0,110,10660,5430,5430,True
69,rate_3p00x_dense,3.0,140,69,10660,10690,10690,16090,16200,110,5400,5510,module_3,module_4,132,0,110,10800,5400,5400,True
70,rate_3p00x_dense,3.0,140,70,10800,10830,10830,16200,16310,110,5370,5480,module_3,module_4,133,0,110,10940,5370,5370,True
71,rate_3p00x_dense,3.0,140,71,10940,10970,10970,16860,16970,110,5890,6000,module_3,module_4,139,0,110,11080,5890,5890,True
72,rate_3p00x_dense,3.0,140,72,11080,11110,11110,17410,17520,110,6300,6410,module_3,module_4,144,0,110,11220,6300,6300,True
73,rate_3p00x_dense,3.0,140,73,11220,11250,11250,17520,17630,110,6270,6380,module_3,module_4,145,0,110,11360,6270,6270,True
74,rate_3p00x_dense,3.0,140,74,11360,11390,11390,17630,17740,110,6240,6350,module_3,module_4,146,0,110,11500,6240,6240,True
75,rate_3p00x_dense,3.0,140,75,11500,11530,11530,17740,17850,110,6210,6320,module_3,module_4,147,0,110,11640,6210,6210,True
76,rate_3p00x_dense,3.0,140,76,11640,11670,11670,17850,17960,110,6180,6290,module_3,module_4,148,0,110,11780,6180,6180,True
77,rate_3p00x_dense,3.0,140,77,11780,11810,11810,17960,18070,110,6150,6260,module_3,module_4,149,0,110,11920,6150,6150,True
78,rate_3p00x_dense,3.0,140,78,11920,11950,11950,18070,18180,110,6120,6230,module_3,module_4,150,0,110,12060,6120,6120,True
79,rate_3p00x_dense,3.0,140,79,12060,12090,12090,18180,18290,110,6090,6200,module_3,module_4,151,0,110,12200,6090,6090,True
80,rate_3p00x_dense,3.0,140,80,12200,12230,12230,18290,18400,110,6060,6170,module_3,module_4,152,0,110,12340,6060,6060,True
81,rate_3p00x_dense,3.0,140,81,12340,12370,12370,18400,18510,110,6030,6140,module_3,module_4,153,0,110,12480,6030,6030,True
82,rate_3p00x_dense,3.0,140,82,12480,12510,12510,18510,18620,110,6000,6110,module_3,module_4,154,0,110,12620,6000,6000,True
83,rate_3p00x_dense,3.0,140,83,12620,12650,12650,18620,18730,110,5970,6080,module_3,module_4,155,0,110,12760,5970,5970,True
84,rate_3p00x_dense,3.0,140,84,12760,12790,12790,18730,18840,110,5940,6050,module_3,module_4,156,0,110,12900,5940,5940,True
85,rate_3p00x_dense,3.0,140,85,12900,12930,12930,18840,18950,110,5910,6020,module_3,module_4,157,0,110,13040,5910,5910,True
86,rate_3p00x_dense,3.0,140,86,13040,13070,13070,18950,19060,110,5880,5990,module_3,module_4,158,0,110,13180,5880,5880,True
87,rate_3p00x_dense,3.0,140,87,13180,13210,13210,19060,19170,110,5850,5960,module_3,module_4,159,0,110,13320,5850,5850,True
88,rate_3p00x_dense,3.0,140,88,13320,13350,13350,19170,19280,110,5820,5930,module_3,module_4,160,0,110,13460,5820,5820,True
89,rate_3p00x_dense,3.0,140,89,13460,13490,13490,19280,19390,110,5790,5900,module_3,module_4,161,0,110,13600,5790,5790,True
90,rate_3p00x_dense,3.0,140,90,13600,13630,13630,19390,19500,110,5760,5870,module_3,module_4,162,0,110,13740,5760,5760,True
91,rate_3p00x_dense,3.0,140,91,13740,13770,13770,19500,19610,110,5730,5840,module_3,module_4,163,0,110,13880,5730,5730,True
92,rate_3p00x_dense,3.0,140,92,13880,13910,13910,19610,19720,110,5700,5810,module_3,module_4,164,0,110,14020,5700,5700,True
93,rate_3p00x_dense,3.0,140,93,14020,14050,14050,19720,19830,110,5670,5780,module_3,module_4,165,0,110,14160,5670,5670,True
94,rate_3p00x_dense,3.0,140,94,14160,14190,14190,19830,19940,110,5640,5750,module_3,module_4,166,0,110,14300,5640,5640,True
95,rate_3p00x_dense,3.0,140,95,14300,14330,14330,19940,20050,110,5610,5720,module_3,module_4,167,0,110,14440,5610,5610,True
96,rate_3p00x_dense,3.0,140,96,14440,14470,14470,20050,20160,110,5580,5690,module_3,module_4,168,0,110,14580,5580,5580,True
97,rate_3p00x_dense,3.0,140,97,14580,14610,14610,20160,20270,110,5550,5660,module_3,module_4,169,0,110,14720,5550,5550,True
98,rate_3p00x_dense,3.0,140,98,14720,14750,14750,20270,20380,110,5520,5630,module_3,module_4,170,0,110,14860,5520,5520,True
99,rate_3p00x_dense,3.0,140,99,14860,14890,14890,20380,20490,110,5490,5600,module_3,module_4,171,0,110,15000,5490,5490,True
100,rate_3p00x_dense,3.0,140,100,15000,15030,15030,20490,20600,110,5460,5570,module_3,module_4,172,0,110,15140,5460,5460,True
101,rate_3p00x_dense,3.0,140,101,15140,15170,15170,20600,20710,110,5430,5540,module_3,module_4,173,0,110,15280,5430,5430,True
102,rate_3p00x_dense,3.0,140,102,15280,15310,15310,20710,20820,110,5400,5510,module_3,module_4,174,0,110,15420,5400,5400,True
103,rate_3p00x_dense,3.0,140,103,15420,15450,15450,20820,20930,110,5370,5480,module_3,module_4,175,0,110,15560,5370,5370,True
104,rate_3p00x_dense,3.0,140,104,15560,15590,15590,20930,21040,110,5340,5450,module_3,module_4,176,0,110,15700,5340,5340,True
105,rate_3p00x_dense,3.0,140,105,15700,15730,15730,21040,21150,110,5310,5420,module_3,module_4,177,0,110,15840,5310,5310,True
106,rate_3p00x_dense,3.0,140,106,15840,15870,15870,21150,21260,110,5280,5390,module_3,module_4,178,0,110,15980,5280,5280,True
107,rate_3p00x_dense,3.0,140,107,15980,16010,16010,21260,21370,110,5250,5360,module_3,module_4,179,0,110,16120,5250,5250,True
108,rate_3p00x_dense,3.0,140,108,16120,16150,16150,21370,21480,110,5220,5330,module_3,module_4,180,0,110,16260,5220,5220,True
109,rate_3p00x_dense,3.0,140,109,16260,16290,16290,21480,21590,110,5190,5300,module_3,module_4,181,0,110,16400,5190,5190,True
110,rate_3p00x_dense,3.0,140,110,16400,16430,16430,21590,21700,110,5160,5270,module_3,module_4,182,0,110,16540,5160,5160,True
111,rate_3p00x_dense,3.0,140,111,16540,16570,16570,21700,21810,110,5130,5240,module_3,module_4,183,0,110,16680,5130,5130,True
112,rate_3p00x_dense,3.0,140,112,16680,16710,16710,21810,21920,110,5100,5210,module_3,module_4,184,0,110,16820,5100,5100,True
113,rate_3p00x_dense,3.0,140,113,16820,16850,16850,21920,22030,110,5070,5180,module_3,module_4,185,0,110,16960,5070,5070,True
114,rate_3p00x_dense,3.0,140,114,16960,16990,16990,22030,22140,110,5040,5150,module_3,module_4,186,0,110,17100,5040,5040,True
115,rate_3p00x_dense,3.0,140,115,17100,17130,17130,22140,22250,110,5010,5120,module_3,module_4,187,0,110,17240,5010,5010,True
116,rate_3p00x_dense,3.0,140,116,17240,17270,17270,22250,22360,110,4980,5090,module_3,module_4,188,0,110,17380,4980,4980,True
117,rate_3p00x_dense,3.0,140,117,17380,17410,17410,22360,22470,110,4950,5060,module_3,module_4,189,0,110,17520,4950,4950,True
118,rate_3p00x_dense,3.0,140,118,17520,17550,17550,22470,22580,110,4920,5030,module_3,module_4,190,0,110,17660,4920,4920,True
119,rate_3p00x_dense,3.0,140,119,17660,17690,17690,22580,22690,110,4890,5000,module_3,module_4,191,0,110,17800,4890,4890,True
120,rate_3p00x_dense,3.0,140,120,17800,17830,17830,22690,22800,110,4860,4970,module_3,module_4,192,0,110,17940,4860,4860,True
121,rate_3p00x_dense,3.0,140,121,17940,17970,17970,22800,22910,110,4830,4940,module_3,module_4,193,0,110,18080,4830,4830,True
122,rate_3p00x_dense,3.0,140,122,18080,18110,18110,22910,23020,110,4800,4910,module_3,module_4,194,0,110,18220,4800,4800,True
123,rate_3p00x_dense,3.0,140,123,18220,18250,18250,23020,23130,110,4770,4880,module_3,module_4,195,0,110,18360,4770,4770,True
124,rate_3p00x_dense,3.0,140,124,18360,18390,18390,23130,23240,110,4740,4850,module_3,module_4,196,0,110,18500,4740,4740,True
125,rate_3p00x_dense,3.0,140,125,18500,18530,18530,23240,23350,110,4710,4820,module_3,module_4,197,0,110,18640,4710,4710,True
126,rate_3p00x_dense,3.0,140,126,18640,18670,18670,23350,23460,110,4680,4790,module_3,module_4,198,0,110,18780,4680,4680,True
127,rate_3p00x_dense,3.0,140,127,18780,18810,18810,23460,23570,110,4650,4760,module_3,module_4,199,0,110,18920,4650,4650,True
128,rate_3p00x_dense,3.0,140,128,18920,18950,18950,23570,23680,110,4620,4730,module_3,module_4,200,0,110,19060,4620,4620,True
129,rate_3p00x_dense,3.0,140,129,19060,19090,19090,23680,23790,110,4590,4700,module_3,module_4,201,0,110,19200,4590,4590,True
130,rate_3p00x_dense,3.0,140,130,19200,19230,19230,23790,23900,110,4560,4670,module_3,module_4,202,0,110,19340,4560,4560,True
131,rate_3p00x_dense,3.0,140,131,19340,19370,19370,23900,24010,110,4530,4640,module_3,module_4,203,0,110,19480,4530,4530,True
132,rate_3p00x_dense,3.0,140,132,19480,19510,19510,24010,24120,110,4500,4610,module_3,module_4,204,0,110,19620,4500,4500,True
133,rate_3p00x_dense,3.0,140,133,19620,19650,19650,24120,24230,110,4470,4580,module_3,module_4,205,0,110,19760,4470,4470,True
134,rate_3p00x_dense,3.0,140,134,19760,19790,19790,24230,24340,110,4440,4550,module_3,module_4,206,0,110,19900,4440,4440,True
135,rate_3p00x_dense,3.0,140,135,19900,19930,19930,24340,24450,110,4410,4520,module_3,module_4,207,0,110,20040,4410,4410,True
136,rate_3p00x_dense,3.0,140,136,20040,20070,20070,24450,24560,110,4380,4490,module_3,module_4,208,0,110,20180,4380,4380,True
137,rate_3p00x_dense,3.0,140,137,20180,20210,20210,24560,24670,110,4350,4460,module_3,module_4,209,0,110,20320,4350,4350,True
138,rate_3p00x_dense,3.0,140,138,20320,20350,20350,24670,24780,110,4320,4430,module_3,module_4,210,0,110,20460,4320,4320,True
139,rate_3p00x_dense,3.0,140,139,20460,20490,20490,24780,24890,110,4290,4400,module_3,module_4,211,0,110,20600,4290,4290,True
140,rate_3p00x_dense,3.0,140,140,20600,20630,20630,24890,25000,110,4260,4370,module_3,module_4,212,0,110,20740,4260,4260,True
141,rate_3p00x_dense,3.0,140,141,20740,20770,20770,25000,25110,110,4230,4340,module_3,module_4,213,0,110,20880,4230,4230,True
142,rate_3p00x_dense,3.0,140,142,20880,20910,20910,25110,25220,110,4200,4310,module_3,module_4,214,0,110,21020,4200,4200,True
