attacker_request_id,rate_name,rate_multiplier,probe_round_period_ns,probe_round_id,round_start_time_ns,request_release_time_ns,actual_arrival_time_ns,service_start_time_ns,victim_on_completion_time_ns,service_time_ns,victim_on_waiting_time_ns,victim_on_turnaround_time_ns,source_module,target_modules,architecture_request_id,baseline_waiting_time_ns,baseline_turnaround_time_ns,baseline_completion_time_ns,excess_waiting_time_ns,excess_turnaround_time_ns,victim_contention_observed
27,rate_3p00x_dense,3.0,140,27,4780,4810,4810,27820,27930,110,23010,23120,module_3,module_4,243,0,110,4920,23010,23010,True
28,rate_3p00x_dense,3.0,140,28,4920,4950,4950,28050,28160,110,23100,23210,module_3,module_4,245,0,110,5060,23100,23100,True
29,rate_3p00x_dense,3.0,140,29,5060,5090,5090,28160,28270,110,23070,23180,module_3,module_4,246,0,110,5200,23070,23070,True
30,rate_3p00x_dense,3.0,140,30,5200,5230,5230,28270,28380,110,23040,23150,module_3,module_4,247,0,110,5340,23040,23040,True
31,rate_3p00x_dense,3.0,140,31,5340,5370,5370,28380,28490,110,23010,23120,module_3,module_4,248,0,110,5480,23010,23010,True
32,rate_3p00x_dense,3.0,140,32,5480,5510,5510,28490,28600,110,22980,23090,module_3,module_4,249,0,110,5620,22980,22980,True
33,rate_3p00x_dense,3.0,140,33,5620,5650,5650,28600,28710,110,22950,23060,module_3,module_4,250,0,110,5760,22950,22950,True
34,rate_3p00x_dense,3.0,140,34,5760,5790,5790,28710,28820,110,22920,23030,module_3,module_4,251,0,110,5900,22920,22920,True
35,rate_3p00x_dense,3.0,140,35,5900,5930,5930,28820,28930,110,22890,23000,module_3,module_4,252,0,110,6040,22890,22890,True
36,rate_3p00x_dense,3.0,140,36,6040,6070,6070,28930,29040,110,22860,22970,module_3,module_4,253,0,110,6180,22860,22860,True
37,rate_3p00x_dense,3.0,140,37,6180,6210,6210,29040,29150,110,22830,22940,module_3,module_4,254,0,110,6320,22830,22830,True
38,rate_3p00x_dense,3.0,140,38,6320,6350,6350,29150,29260,110,22800,22910,module_3,module_4,255,0,110,6460,22800,22800,True
39,rate_3p00x_dense,3.0,140,39,6460,6490,6490,29260,29370,110,22770,22880,module_3,module_4,256,0,110,6600,22770,22770,True
40,rate_3p00x_dense,3.0,140,40,6600,6630,6630,29370,29480,110,22740,22850,module_3,module_4,257,0,110,6740,22740,22740,True
41,rate_3p00x_dense,3.0,140,41,6740,6770,6770,29480,29590,110,22710,22820,module_3,module_4,258,0,110,6880,22710,22710,True
42,rate_3p00x_dense,3.0,140,42,6880,6910,6910,29590,29700,110,22680,22790,module_3,module_4,259,0,110,7020,22680,22680,True
43,rate_3p00x_dense,3.0,140,43,7020,7050,7050,29700,29810,110,22650,22760,module_3,module_4,260,0,110,7160,22650,22650,True
44,rate_3p00x_dense,3.0,140,44,7160,7190,7190,29810,29920,110,22620,22730,module_3,module_4,261,0,110,7300,22620,22620,True
45,rate_3p00x_dense,3.0,140,45,7300,7330,7330,29920,30030,110,22590,22700,module_3,module_4,262,0,110,7440,22590,22590,True
46,rate_3p00x_dense,3.0,140,46,7440,7470,7470,30030,30140,110,22560,22670,module_3,module_4,263,0,110,7580,22560,22560,True
47,rate_3p00x_dense,3.0,140,47,7580,7610,7610,30140,30250,110,22530,22640,module_3,module_4,264,0,110,7720,22530,22530,True
48,rate_3p00x_dense,3.0,140,48,7720,7750,7750,30250,30360,110,22500,22610,module_3,module_4,265,0,110,7860,22500,22500,True
49,rate_3p00x_dense,3.0,140,49,7860,7890,7890,30360,30470,110,22470,22580,module_3,module_4,266,0,110,8000,22470,22470,True
50,rate_3p00x_dense,3.0,140,50,8000,8030,8030,30470,30580,110,22440,22550,module_3,module_4,267,0,110,8140,22440,22440,True
51,rate_3p00x_dense,3.0,140,51,8140,8170,8170,30580,30690,110,22410,22520,module_3,module_4,268,0,110,8280,22410,22410,True
52,rate_3p00x_dense,3.0,140,52,8280,8310,8310,30690,30800,110,22380,22490,module_3,module_4,269,0,110,8420,22380,22380,True
53,rate_3p00x_dense,3.0,140,53,8420,8450,8450,30800,30910,110,22350,22460,module_3,module_4,270,0,110,8560,22350,22350,True
54,rate_3p00x_dense,3.0,140,54,8560,8590,8590,30910,31020,110,22320,22430,module_3,module_4,271,0,110,8700,22320,22320,True
55,rate_3p00x_dense,3.0,140,55,8700,8730,8730,31020,31130,110,22290,22400,module_3,module_4,272,0,110,8840,22290,22290,True
56,rate_3p00x_dense,3.0,140,56,8840,8870,8870,31130,31240,110,22260,22370,module_3,module_4,273,0,110,8980,22260,22260,True
57,rate_3p00x_dense,3.0,140,57,8980,9010,9010,31240,31350,110,22230,22340,module_3,module_4,274,0,110,9120,22230,22230,True
58,rate_3p00x_dense,3.0,140,58,9120,9150,9150,31350,31460,110,22200,22310,module_3,module_4,275,0,110,9260,22200,22200,True
59,rate_3p00x_dense,3.0,140,59,9260,9290,9290,31460,31570,110,22170,22280,module_3,module_4,276,0,110,9400,22170,22170,True
60,rate_3p00x_dense,3.0,140,60,9400,9430,9430,31570,31680,110,22140,22250,module_3,module_4,277,0,110,9540,22140,22140,True
61,rate_3p00x_dense,3.0,140,61,9540,9570,9570,31680,31790,110,22110,22220,module_3,module_4,278,0,110,9680,22110,22110,True
62,rate_3p00x_dense,3.0,140,62,9680,9710,9710,31790,31900,110,22080,22190,module_3,module_4,279,0,110,9820,22080,22080,True
63,rate_3p00x_dense,3.0,140,63,9820,9850,9850,31900,32010,110,22050,22160,module_3,module_4,280,0,110,9960,22050,22050,True
64,rate_3p00x_dense,3.0,140,64,9960,9990,9990,32010,32120,110,22020,22130,module_3,module_4,281,0,110,10100,22020,22020,True
65,rate_3p00x_dense,3.0,140,65,10100,10130,10130,32120,32230,110,21990,22100,module_3,module_4,282,0,110,10240,21990,21990,True
66,rate_3p00x_dense,3.0,140,66,10240,10270,10270,32230,32340,110,21960,22070,module_3,module_4,283,0,110,10380,21960,21960,True
67,rate_3p00x_dense,3.0,140,67,10380,10410,10410,32340,32450,110,21930,22040,module_3,module_4,284,0,110,10520,21930,21930,True
68,rate_3p00x_dense,3.0,140,68,10520,10550,10550,32450,32560,110,21900,22010,module_3,module_4,285,0,110,10660,21900,21900,True
69,rate_3p00x_dense,3.0,140,69,10660,10690,10690,32560,32670,110,21870,21980,module_3,module_4,286,0,110,10800,21870,21870,True
70,rate_3p00x_dense,3.0,140,70,10800,10830,10830,32670,32780,110,21840,21950,module_3,module_4,287,0,110,10940,21840,21840,True
71,rate_3p00x_dense,3.0,140,71,10940,10970,10970,32780,32890,110,21810,21920,module_3,module_4,288,0,110,11080,21810,21810,True
72,rate_3p00x_dense,3.0,140,72,11080,11110,11110,32890,33000,110,21780,21890,module_3,module_4,289,0,110,11220,21780,21780,True
73,rate_3p00x_dense,3.0,140,73,11220,11250,11250,33000,33110,110,21750,21860,module_3,module_4,290,0,110,11360,21750,21750,True
74,rate_3p00x_dense,3.0,140,74,11360,11390,11390,33110,33220,110,21720,21830,module_3,module_4,291,0,110,11500,21720,21720,True
75,rate_3p00x_dense,3.0,140,75,11500,11530,11530,33220,33330,110,21690,21800,module_3,module_4,292,0,110,11640,21690,21690,True
76,rate_3p00x_dense,3.0,140,76,11640,11670,11670,33330,33440,110,21660,21770,module_3,module_4,293,0,110,11780,21660,21660,True
77,rate_3p00x_dense,3.0,140,77,11780,11810,11810,33440,33550,110,21630,21740,module_3,module_4,294,0,110,11920,21630,21630,True
78,rate_3p00x_dense,3.0,140,78,11920,11950,11950,33550,33660,110,21600,21710,module_3,module_4,295,0,110,12060,21600,21600,True
79,rate_3p00x_dense,3.0,140,79,12060,12090,12090,33660,33770,110,21570,21680,module_3,module_4,296,0,110,12200,21570,21570,True
80,rate_3p00x_dense,3.0,140,80,12200,12230,12230,33770,33880,110,21540,21650,module_3,module_4,297,0,110,12340,21540,21540,True
81,rate_3p00x_dense,3.0,140,81,12340,12370,12370,33880,33990,110,21510,21620,module_3,module_4,298,0,110,12480,21510,21510,True
82,rate_3p00x_dense,3.0,140,82,12480,12510,12510,33990,34100,110,21480,21590,module_3,module_4,299,0,110,12620,21480,21480,True
83,rate_3p00x_dense,3.0,140,83,12620,12650,12650,34100,34210,110,21450,21560,module_3,module_4,300,0,110,12760,21450,21450,True
84,rate_3p00x_dense,3.0,140,84,12760,12790,12790,34210,34320,110,21420,21530,module_3,module_4,301,0,110,12900,21420,21420,True
85,rate_3p00x_dense,3.0,140,85,12900,12930,12930,34320,34430,110,21390,21500,module_3,module_4,302,0,110,13040,21390,21390,True
86,rate_3p00x_dense,3.0,140,86,13040,13070,13070,34430,34540,110,21360,21470,module_3,module_4,303,0,110,13180,21360,21360,True
87,rate_3p00x_dense,3.0,140,87,13180,13210,13210,34540,34650,110,21330,21440,module_3,module_4,304,0,110,13320,21330,21330,True
88,rate_3p00x_dense,3.0,140,88,13320,13350,13350,34650,34760,110,21300,21410,module_3,module_4,305,0,110,13460,21300,21300,True
89,rate_3p00x_dense,3.0,140,89,13460,13490,13490,34760,34870,110,21270,21380,module_3,module_4,306,0,110,13600,21270,21270,True
90,rate_3p00x_dense,3.0,140,90,13600,13630,13630,34870,34980,110,21240,21350,module_3,module_4,307,0,110,13740,21240,21240,True
91,rate_3p00x_dense,3.0,140,91,13740,13770,13770,34980,35090,110,21210,21320,module_3,module_4,308,0,110,13880,21210,21210,True
92,rate_3p00x_dense,3.0,140,92,13880,13910,13910,35090,35200,110,21180,21290,module_3,module_4,309,0,110,14020,21180,21180,True
93,rate_3p00x_dense,3.0,140,93,14020,14050,14050,35200,35310,110,21150,21260,module_3,module_4,310,0,110,14160,21150,21150,True
94,rate_3p00x_dense,3.0,140,94,14160,14190,14190,35310,35420,110,21120,21230,module_3,module_4,311,0,110,14300,21120,21120,True
95,rate_3p00x_dense,3.0,140,95,14300,14330,14330,35420,35530,110,21090,21200,module_3,module_4,312,0,110,14440,21090,21090,True
96,rate_3p00x_dense,3.0,140,96,14440,14470,14470,35530,35640,110,21060,21170,module_3,module_4,313,0,110,14580,21060,21060,True
97,rate_3p00x_dense,3.0,140,97,14580,14610,14610,35640,35750,110,21030,21140,module_3,module_4,314,0,110,14720,21030,21030,True
98,rate_3p00x_dense,3.0,140,98,14720,14750,14750,35750,35860,110,21000,21110,module_3,module_4,315,0,110,14860,21000,21000,True
99,rate_3p00x_dense,3.0,140,99,14860,14890,14890,35860,35970,110,20970,21080,module_3,module_4,316,0,110,15000,20970,20970,True
100,rate_3p00x_dense,3.0,140,100,15000,15030,15030,35970,36080,110,20940,21050,module_3,module_4,317,0,110,15140,20940,20940,True
101,rate_3p00x_dense,3.0,140,101,15140,15170,15170,36080,36190,110,20910,21020,module_3,module_4,318,0,110,15280,20910,20910,True
102,rate_3p00x_dense,3.0,140,102,15280,15310,15310,36190,36300,110,20880,20990,module_3,module_4,319,0,110,15420,20880,20880,True
103,rate_3p00x_dense,3.0,140,103,15420,15450,15450,36300,36410,110,20850,20960,module_3,module_4,320,0,110,15560,20850,20850,True
104,rate_3p00x_dense,3.0,140,104,15560,15590,15590,36410,36520,110,20820,20930,module_3,module_4,321,0,110,15700,20820,20820,True
105,rate_3p00x_dense,3.0,140,105,15700,15730,15730,36520,36630,110,20790,20900,module_3,module_4,322,0,110,15840,20790,20790,True
106,rate_3p00x_dense,3.0,140,106,15840,15870,15870,36630,36740,110,20760,20870,module_3,module_4,323,0,110,15980,20760,20760,True
107,rate_3p00x_dense,3.0,140,107,15980,16010,16010,36740,36850,110,20730,20840,module_3,module_4,324,0,110,16120,20730,20730,True
108,rate_3p00x_dense,3.0,140,108,16120,16150,16150,36850,36960,110,20700,20810,module_3,module_4,325,0,110,16260,20700,20700,True
109,rate_3p00x_dense,3.0,140,109,16260,16290,16290,36960,37070,110,20670,20780,module_3,module_4,326,0,110,16400,20670,20670,True
110,rate_3p00x_dense,3.0,140,110,16400,16430,16430,37070,37180,110,20640,20750,module_3,module_4,327,0,110,16540,20640,20640,True
111,rate_3p00x_dense,3.0,140,111,16540,16570,16570,37180,37290,110,20610,20720,module_3,module_4,328,0,110,16680,20610,20610,True
112,rate_3p00x_dense,3.0,140,112,16680,16710,16710,37290,37400,110,20580,20690,module_3,module_4,329,0,110,16820,20580,20580,True
113,rate_3p00x_dense,3.0,140,113,16820,16850,16850,37400,37510,110,20550,20660,module_3,module_4,330,0,110,16960,20550,20550,True
114,rate_3p00x_dense,3.0,140,114,16960,16990,16990,37510,37620,110,20520,20630,module_3,module_4,331,0,110,17100,20520,20520,True
115,rate_3p00x_dense,3.0,140,115,17100,17130,17130,37620,37730,110,20490,20600,module_3,module_4,332,0,110,17240,20490,20490,True
116,rate_3p00x_dense,3.0,140,116,17240,17270,17270,37730,37840,110,20460,20570,module_3,module_4,333,0,110,17380,20460,20460,True
117,rate_3p00x_dense,3.0,140,117,17380,17410,17410,37840,37950,110,20430,20540,module_3,module_4,334,0,110,17520,20430,20430,True
118,rate_3p00x_dense,3.0,140,118,17520,17550,17550,37950,38060,110,20400,20510,module_3,module_4,335,0,110,17660,20400,20400,True
119,rate_3p00x_dense,3.0,140,119,17660,17690,17690,38060,38170,110,20370,20480,module_3,module_4,336,0,110,17800,20370,20370,True
120,rate_3p00x_dense,3.0,140,120,17800,17830,17830,38170,38280,110,20340,20450,module_3,module_4,337,0,110,17940,20340,20340,True
121,rate_3p00x_dense,3.0,140,121,17940,17970,17970,38280,38390,110,20310,20420,module_3,module_4,338,0,110,18080,20310,20310,True
122,rate_3p00x_dense,3.0,140,122,18080,18110,18110,38390,38500,110,20280,20390,module_3,module_4,339,0,110,18220,20280,20280,True
123,rate_3p00x_dense,3.0,140,123,18220,18250,18250,38500,38610,110,20250,20360,module_3,module_4,340,0,110,18360,20250,20250,True
124,rate_3p00x_dense,3.0,140,124,18360,18390,18390,38610,38720,110,20220,20330,module_3,module_4,341,0,110,18500,20220,20220,True
125,rate_3p00x_dense,3.0,140,125,18500,18530,18530,38720,38830,110,20190,20300,module_3,module_4,342,0,110,18640,20190,20190,True
126,rate_3p00x_dense,3.0,140,126,18640,18670,18670,38830,38940,110,20160,20270,module_3,module_4,343,0,110,18780,20160,20160,True
127,rate_3p00x_dense,3.0,140,127,18780,18810,18810,38940,39050,110,20130,20240,module_3,module_4,344,0,110,18920,20130,20130,True
128,rate_3p00x_dense,3.0,140,128,18920,18950,18950,39050,39160,110,20100,20210,module_3,module_4,345,0,110,19060,20100,20100,True
129,rate_3p00x_dense,3.0,140,129,19060,19090,19090,39160,39270,110,20070,20180,module_3,module_4,346,0,110,19200,20070,20070,True
130,rate_3p00x_dense,3.0,140,130,19200,19230,19230,39270,39380,110,20040,20150,module_3,module_4,347,0,110,19340,20040,20040,True
131,rate_3p00x_dense,3.0,140,131,19340,19370,19370,39380,39490,110,20010,20120,module_3,module_4,348,0,110,19480,20010,20010,True
132,rate_3p00x_dense,3.0,140,132,19480,19510,19510,39490,39600,110,19980,20090,module_3,module_4,349,0,110,19620,19980,19980,True
133,rate_3p00x_dense,3.0,140,133,19620,19650,19650,39600,39710,110,19950,20060,module_3,module_4,350,0,110,19760,19950,19950,True
134,rate_3p00x_dense,3.0,140,134,19760,19790,19790,39710,39820,110,19920,20030,module_3,module_4,351,0,110,19900,19920,19920,True
135,rate_3p00x_dense,3.0,140,135,19900,19930,19930,39820,39930,110,19890,20000,module_3,module_4,352,0,110,20040,19890,19890,True
136,rate_3p00x_dense,3.0,140,136,20040,20070,20070,39930,40040,110,19860,19970,module_3,module_4,353,0,110,20180,19860,19860,True
137,rate_3p00x_dense,3.0,140,137,20180,20210,20210,40040,40150,110,19830,19940,module_3,module_4,354,0,110,20320,19830,19830,True
138,rate_3p00x_dense,3.0,140,138,20320,20350,20350,40150,40260,110,19800,19910,module_3,module_4,355,0,110,20460,19800,19800,True
139,rate_3p00x_dense,3.0,140,139,20460,20490,20490,40260,40370,110,19770,19880,module_3,module_4,356,0,110,20600,19770,19770,True
140,rate_3p00x_dense,3.0,140,140,20600,20630,20630,40370,40480,110,19740,19850,module_3,module_4,357,0,110,20740,19740,19740,True
141,rate_3p00x_dense,3.0,140,141,20740,20770,20770,40480,40590,110,19710,19820,module_3,module_4,358,0,110,20880,19710,19710,True
142,rate_3p00x_dense,3.0,140,142,20880,20910,20910,40590,40700,110,19680,19790,module_3,module_4,359,0,110,21020,19680,19680,True
