attacker_request_id,rate_name,rate_multiplier,probe_round_period_ns,probe_round_id,round_start_time_ns,request_release_time_ns,actual_arrival_time_ns,service_start_time_ns,victim_on_completion_time_ns,service_time_ns,victim_on_waiting_time_ns,victim_on_turnaround_time_ns,source_module,target_modules,architecture_request_id,baseline_waiting_time_ns,baseline_turnaround_time_ns,baseline_completion_time_ns,excess_waiting_time_ns,excess_turnaround_time_ns,victim_contention_observed
36,rate_2p00x_high,2.0,210,36,8560,8590,8590,8590,8700,110,0,110,module_3,module_4,52,0,110,8700,0,0,False
37,rate_2p00x_high,2.0,210,37,8770,8800,8800,8800,8910,110,0,110,module_3,module_4,53,0,110,8910,0,0,False
38,rate_2p00x_high,2.0,210,38,8980,9010,9010,9010,9120,110,0,110,module_3,module_4,54,0,110,9120,0,0,False
39,rate_2p00x_high,2.0,210,39,9190,9220,9220,9220,9330,110,0,110,module_3,module_4,55,0,110,9330,0,0,False
40,rate_2p00x_high,2.0,210,40,9400,9430,9430,9430,9540,110,0,110,module_3,module_4,56,0,110,9540,0,0,False
41,rate_2p00x_high,2.0,210,41,9610,9640,9640,9640,9750,110,0,110,module_3,module_4,57,0,110,9750,0,0,False
42,rate_2p00x_high,2.0,210,42,9820,9850,9850,9850,9960,110,0,110,module_3,module_4,58,0,110,9960,0,0,False
43,rate_2p00x_high,2.0,210,43,10030,10060,10060,10060,10170,110,0,110,module_3,module_4,59,0,110,10170,0,0,False
44,rate_2p00x_high,2.0,210,44,10240,10270,10270,10270,10380,110,0,110,module_3,module_4,60,0,110,10380,0,0,False
45,rate_2p00x_high,2.0,210,45,10450,10480,10480,10480,10590,110,0,110,module_3,module_4,61,0,110,10590,0,0,False
46,rate_2p00x_high,2.0,210,46,10660,10690,10690,10690,10800,110,0,110,module_3,module_4,62,0,110,10800,0,0,False
47,rate_2p00x_high,2.0,210,47,10870,10900,10900,10900,11010,110,0,110,module_3,module_4,63,0,110,11010,0,0,False
48,rate_2p00x_high,2.0,210,48,11080,11110,11110,11110,11220,110,0,110,module_3,module_4,64,0,110,11220,0,0,False
49,rate_2p00x_high,2.0,210,49,11290,11320,11320,11320,11430,110,0,110,module_3,module_4,65,0,110,11430,0,0,False
50,rate_2p00x_high,2.0,210,50,11500,11530,11530,11530,11640,110,0,110,module_3,module_4,66,0,110,11640,0,0,False
51,rate_2p00x_high,2.0,210,51,11710,11740,11740,11740,11850,110,0,110,module_3,module_4,67,0,110,11850,0,0,False
52,rate_2p00x_high,2.0,210,52,11920,11950,11950,11950,12060,110,0,110,module_3,module_4,68,0,110,12060,0,0,False
53,rate_2p00x_high,2.0,210,53,12130,12160,12160,12160,12270,110,0,110,module_3,module_4,69,0,110,12270,0,0,False
54,rate_2p00x_high,2.0,210,54,12340,12370,12370,12370,12480,110,0,110,module_3,module_4,70,0,110,12480,0,0,False
55,rate_2p00x_high,2.0,210,55,12550,12580,12580,12580,12690,110,0,110,module_3,module_4,71,0,110,12690,0,0,False
56,rate_2p00x_high,2.0,210,56,12760,12790,12790,12790,12900,110,0,110,module_3,module_4,72,0,110,12900,0,0,False
57,rate_2p00x_high,2.0,210,57,12970,13000,13000,13000,13110,110,0,110,module_3,module_4,73,0,110,13110,0,0,False
58,rate_2p00x_high,2.0,210,58,13180,13210,13210,13210,13320,110,0,110,module_3,module_4,74,0,110,13320,0,0,False
59,rate_2p00x_high,2.0,210,59,13390,13420,13420,13420,13530,110,0,110,module_3,module_4,75,0,110,13530,0,0,False
60,rate_2p00x_high,2.0,210,60,13600,13630,13630,13630,13740,110,0,110,module_3,module_4,76,0,110,13740,0,0,False
61,rate_2p00x_high,2.0,210,61,13810,13840,13840,13840,13950,110,0,110,module_3,module_4,77,0,110,13950,0,0,False
62,rate_2p00x_high,2.0,210,62,14020,14050,14050,14050,14160,110,0,110,module_3,module_4,78,0,110,14160,0,0,False
63,rate_2p00x_high,2.0,210,63,14230,14260,14260,14260,14370,110,0,110,module_3,module_4,79,0,110,14370,0,0,False
64,rate_2p00x_high,2.0,210,64,14440,14470,14470,14470,14580,110,0,110,module_3,module_4,80,0,110,14580,0,0,False
65,rate_2p00x_high,2.0,210,65,14650,14680,14680,14680,14790,110,0,110,module_3,module_4,81,0,110,14790,0,0,False
66,rate_2p00x_high,2.0,210,66,14860,14890,14890,14890,15000,110,0,110,module_3,module_4,82,0,110,15000,0,0,False
67,rate_2p00x_high,2.0,210,67,15070,15100,15100,15100,15210,110,0,110,module_3,module_4,83,0,110,15210,0,0,False
68,rate_2p00x_high,2.0,210,68,15280,15310,15310,15310,15420,110,0,110,module_3,module_4,84,0,110,15420,0,0,False
69,rate_2p00x_high,2.0,210,69,15490,15520,15520,15520,15630,110,0,110,module_3,module_4,85,0,110,15630,0,0,False
70,rate_2p00x_high,2.0,210,70,15700,15730,15730,15730,15840,110,0,110,module_3,module_4,86,0,110,15840,0,0,False
71,rate_2p00x_high,2.0,210,71,15910,15940,15940,15940,16050,110,0,110,module_3,module_4,87,0,110,16050,0,0,False
72,rate_2p00x_high,2.0,210,72,16120,16150,16150,16150,16260,110,0,110,module_3,module_4,88,0,110,16260,0,0,False
73,rate_2p00x_high,2.0,210,73,16330,16360,16360,16360,16470,110,0,110,module_3,module_4,89,0,110,16470,0,0,False
74,rate_2p00x_high,2.0,210,74,16540,16570,16570,16570,16680,110,0,110,module_3,module_4,90,0,110,16680,0,0,False
75,rate_2p00x_high,2.0,210,75,16750,16780,16780,16780,16890,110,0,110,module_3,module_4,91,0,110,16890,0,0,False
76,rate_2p00x_high,2.0,210,76,16960,16990,16990,16990,17100,110,0,110,module_3,module_4,92,0,110,17100,0,0,False
77,rate_2p00x_high,2.0,210,77,17170,17200,17200,17200,17310,110,0,110,module_3,module_4,93,0,110,17310,0,0,False
78,rate_2p00x_high,2.0,210,78,17380,17410,17410,17410,17520,110,0,110,module_3,module_4,94,0,110,17520,0,0,False
79,rate_2p00x_high,2.0,210,79,17590,17620,17620,17620,17730,110,0,110,module_3,module_4,95,0,110,17730,0,0,False
80,rate_2p00x_high,2.0,210,80,17800,17830,17830,17830,17940,110,0,110,module_3,module_4,96,0,110,17940,0,0,False
81,rate_2p00x_high,2.0,210,81,18010,18040,18040,18040,18150,110,0,110,module_3,module_4,97,0,110,18150,0,0,False
82,rate_2p00x_high,2.0,210,82,18220,18250,18250,18250,18360,110,0,110,module_3,module_4,98,0,110,18360,0,0,False
83,rate_2p00x_high,2.0,210,83,18430,18460,18460,18460,18570,110,0,110,module_3,module_4,99,0,110,18570,0,0,False
84,rate_2p00x_high,2.0,210,84,18640,18670,18670,18670,18780,110,0,110,module_3,module_4,100,0,110,18780,0,0,False
85,rate_2p00x_high,2.0,210,85,18850,18880,18880,18880,18990,110,0,110,module_3,module_4,101,0,110,18990,0,0,False
86,rate_2p00x_high,2.0,210,86,19060,19090,19090,19090,19200,110,0,110,module_3,module_4,102,0,110,19200,0,0,False
87,rate_2p00x_high,2.0,210,87,19270,19300,19300,19300,19410,110,0,110,module_3,module_4,103,0,110,19410,0,0,False
88,rate_2p00x_high,2.0,210,88,19480,19510,19510,19510,19620,110,0,110,module_3,module_4,104,0,110,19620,0,0,False
89,rate_2p00x_high,2.0,210,89,19690,19720,19720,19720,19830,110,0,110,module_3,module_4,105,0,110,19830,0,0,False
90,rate_2p00x_high,2.0,210,90,19900,19930,19930,19930,20040,110,0,110,module_3,module_4,106,0,110,20040,0,0,False
91,rate_2p00x_high,2.0,210,91,20110,20140,20140,20140,20250,110,0,110,module_3,module_4,107,0,110,20250,0,0,False
92,rate_2p00x_high,2.0,210,92,20320,20350,20350,20350,20460,110,0,110,module_3,module_4,108,0,110,20460,0,0,False
93,rate_2p00x_high,2.0,210,93,20530,20560,20560,20560,20670,110,0,110,module_3,module_4,109,0,110,20670,0,0,False
94,rate_2p00x_high,2.0,210,94,20740,20770,20770,20770,20880,110,0,110,module_3,module_4,110,0,110,20880,0,0,False
95,rate_2p00x_high,2.0,210,95,20950,20980,20980,20980,21090,110,0,110,module_3,module_4,111,0,110,21090,0,0,False
