task_name,evaluator_label,schedule_profile,link_success_probability,trace_count,mean_abs_excess_ns,mean_signed_excess_ns,delayed_fraction,speedup_fraction,p95_excess_ns,inferred_busy_period_ns,actual_retry_count,victim_success_fraction
service_label_only_control,high_fidelity,dense_periodic,0.8,12,355.5133837079157,355.5133837079157,0.8038194444444443,0.0,679.8723876044011,12285.0,9.833333333333334,1.0
service_label_only_control,high_fidelity,dense_periodic,0.95,12,328.7131790795044,328.7131790795044,0.71875,0.0,622.4691696527553,10675.0,2.3333333333333335,1.0
service_label_only_control,high_fidelity,sparse_periodic,0.65,12,38.11239548240371,38.11239548240371,0.359375,0.0,179.91076379288543,1610.0,8.166666666666666,1.0
service_label_only_control,high_fidelity,sparse_periodic,0.8,12,33.09928745276245,33.09928745276245,0.3298611111111111,0.0,168.82641545362878,1505.0,4.833333333333333,1.0
service_label_only_control,high_fidelity,sparse_periodic,0.95,12,30.928074698037335,30.928074698037335,0.2899305555555555,0.0,175.15063156094007,1435.0,1.25,1.0
service_label_only_control,high_fidelity,synchronization_bursty,0.65,12,2174.512873931481,2174.512873931481,0.9791666666666666,0.0,4122.653821176461,19740.0,37.833333333333336,1.0
service_label_only_control,high_fidelity,synchronization_bursty,0.8,12,2333.4428850226645,2333.4428850226645,0.9791666666666666,0.0,4129.214133729785,19740.0,17.916666666666668,1.0
service_label_only_control,high_fidelity,synchronization_bursty,0.95,12,1773.3790663881255,1773.3790663881255,0.9791666666666666,0.0,2992.8719156048305,19740.0,3.8333333333333335,1.0
service_label_only_control,low_latency,dense_periodic,0.65,12,488.1558257869032,488.1558257869032,0.9027777777777777,0.0,920.9196572618798,15015.0,23.166666666666668,1.0
service_label_only_control,low_latency,dense_periodic,0.8,12,355.5133837079157,355.5133837079157,0.8038194444444443,0.0,679.8723876044011,12285.0,9.833333333333334,1.0
service_label_only_control,low_latency,dense_periodic,0.95,12,328.7131790795044,328.7131790795044,0.71875,0.0,622.4691696527553,10675.0,2.3333333333333335,1.0
service_label_only_control,low_latency,sparse_periodic,0.65,12,38.11239548240371,38.11239548240371,0.359375,0.0,179.91076379288543,1610.0,8.166666666666666,1.0
service_label_only_control,low_latency,sparse_periodic,0.8,12,33.09928745276245,33.09928745276245,0.3298611111111111,0.0,168.82641545362878,1505.0,4.833333333333333,1.0
service_label_only_control,low_latency,sparse_periodic,0.95,12,30.928074698037335,30.928074698037335,0.2899305555555555,0.0,175.15063156094007,1435.0,1.25,1.0
service_label_only_control,low_latency,synchronization_bursty,0.65,12,2174.512873931481,2174.512873931481,0.9791666666666666,0.0,4122.653821176461,19740.0,37.833333333333336,1.0
service_label_only_control,low_latency,synchronization_bursty,0.8,12,2333.4428850226645,2333.4428850226645,0.9791666666666666,0.0,4129.214133729785,19740.0,17.916666666666668,1.0
service_label_only_control,low_latency,synchronization_bursty,0.95,12,1773.3790663881255,1773.3790663881255,0.9791666666666666,0.0,2992.8719156048305,19740.0,3.8333333333333335,1.0
