victim_qasm,victim_tag,trial_id,configuration_id,subexperiment,allocation_policy,communication_qubits_per_module,tenants_sharing_module,reservation_duration_ns,reset_time_ns,epr_prefetch_enabled,allocation_coordination,allocation_granularity,hub_capacity,attacker_probe_count,attacker_baseline_rejected,attacker_combined_rejected,victim_only_rejected,victim_combined_rejected,attacker_combined_failed_request_count,victim_combined_failed_request_count,baseline_avg_communication_qubit_queue_delay_ns,combined_avg_communication_qubit_queue_delay_ns,avg_excess_communication_qubit_queue_delay_ns,avg_excess_turnaround_time_ns,max_excess_turnaround_time_ns,total_effective_excess_turnaround_time_ns,delayed_or_failed_probe_count,attacker_detection_probability,balanced_detection_accuracy,allocation_change_probability,allocation_conflict_count,redirected_endpoint_count,combined_failed_request_count,combined_request_failure_rate,communication_qubit_utilization,reset_utilization,allocation_hold_utilization,reservation_utilization,effective_communication_qubit_utilization,epr_prefetched_pair_count,epr_used_pair_count,epr_wasted_pair_count,epr_stranded_pair_count,epr_pair_wastage_fraction,jain_grant_fairness,jain_inverse_wait_fairness,victim_only_completion_time_ns,combined_victim_completion_time_ns,victim_slowdown_ratio,victim_failed_in_combined,mean_attacker_reuse_delay_ns,mean_victim_reuse_delay_ns
bv_n19.qasm,bv_n19,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__local__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,True,local,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.9375,746,0,0,0.0,0.06812227074235808,0.043668122270742356,0.019170305676855896,0.34441484716157206,0.47537554585152836,210,128,46,5,0.24285714285714285,0.7697044334975369,0.25564922812925756,1170.0,1720.0,1.4700854700854702,False,367.4583333333333,290.6666666666667
bv_n19.qasm,bv_n19,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__local__per_operation,epr_coordination_granularity,coherence_aware,2,4,500,50,True,local,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.125,975,0,0,0.0,0.06816720257234726,0.04287245444801715,0.03144694533762058,0.37163558413719183,0.5141221864951768,210,122,48,5,0.2523809523809524,0.7697044334975369,0.25338123256163214,1578.0,2058.0,1.3041825095057034,False,357.0416666666667,335.3333333333333
bv_n19.qasm,bv_n19,1,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__global__per_job,epr_coordination_granularity,coherence_aware,2,4,500,50,False,global,per_job,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,2661,0,11,0.11,0.08577561659438385,0.038988916633810836,0.0,0.38964384281771586,0.5144083760459105,0,0,0,0,0.0,0.6760839877091157,0.2637172363006638,1015.0,1015.0,1.0,False,276.0416666666667,183.75
bv_n19.qasm,bv_n19,1,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__global__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,False,global,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.1875,514,0,0,0.0,0.09503239740820735,0.04319654427645788,0.0,0.3273261339092873,0.4655550755939525,0,0,0,0,0.0,0.7697044334975369,0.2570299212714366,1015.0,1560.0,1.5369458128078817,False,275.2083333333333,210.33333333333334
bv_n19.qasm,bv_n19,1,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__global__per_operation,epr_coordination_granularity,coherence_aware,2,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,495,0,0,0.0,0.09379263301500682,0.04263301500682128,0.0,0.34815825375170534,0.48458390177353344,0,0,0,0,0.0,0.7697044334975369,0.25503006255806676,1015.0,1015.0,1.0,False,276.0416666666667,183.75
bv_n19.qasm,bv_n19,1,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__local__per_job,epr_coordination_granularity,coherence_aware,2,4,500,50,False,local,per_job,64,48,False,False,False,False,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,4193,0,17,0.17,0.07892803112167711,0.03587637778258051,0.2623989626107629,0.397034795763994,0.7742381672790145,0,0,0,0,0.0,0.6062126011967617,0.343772786565871,1015.0,10265.0,10.113300492610838,True,276.0416666666667,262.9166666666667
bv_n19.qasm,bv_n19,1,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__local__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,False,local,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.041666666666666664,462,0,0,0.0,0.09401709401709402,0.042735042735042736,0.016158119658119658,0.34354700854700854,0.49645726495726494,0,0,0,0,0.0,0.7697044334975369,0.259979396231865,1015.0,1560.0,1.5369458128078817,False,274.375,286.7083333333333
bv_n19.qasm,bv_n19,1,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__local__per_operation,epr_coordination_granularity,coherence_aware,2,4,500,50,False,local,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,371,0,0,0.0,0.09563969916967352,0.04347259053166978,0.011981045950528192,0.3675477111681085,0.51864104681998,0,0,0,0,0.0,0.7697044334975369,0.2583215083692045,1015.0,1015.0,1.0,False,276.0416666666667,262.9166666666667
bv_n19.qasm,bv_n19,1,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__global__per_job,epr_coordination_granularity,coherence_aware,2,4,500,50,True,global,per_job,64,48,False,False,False,False,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,3907,0,14,0.14,0.05845694724831037,0.037742473448608795,0.0,0.4768410427455455,0.5730404634424646,182,112,30,4,0.18681318681318682,0.641123439667129,0.27369083331963007,1970.0,1010.0,0.5126903553299492,True,325.0,210.83333333333334
bv_n19.qasm,bv_n19,1,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__global__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,True,global,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,489,0,0,0.0,0.06923076923076923,0.042735042735042736,0.0,0.3273589743589744,0.43932478632478633,210,116,35,4,0.18571428571428572,0.7697044334975369,0.25909771585545915,1015.0,1015.0,1.0,False,381.2395833333333,183.75
bv_n19.qasm,bv_n19,1,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__global__per_operation,epr_coordination_granularity,coherence_aware,2,4,500,50,True,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.020833333333333332,794,0,0,0.0,0.06661257952944191,0.04270037149323199,0.0,0.3812630769887698,0.4905760280114437,210,128,48,5,0.2523809523809524,0.7697044334975369,0.2537991931939882,1015.0,2080.0,2.0492610837438425,False,353.2708333333333,183.75
bv_n19.qasm,bv_n19,1,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__local__per_job,epr_coordination_granularity,coherence_aware,2,4,500,50,True,local,per_job,64,48,False,False,False,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,3278,0,12,0.12,0.06116235336258619,0.039401808901226826,0.04428226023103788,0.39187337691412194,0.5367197994089729,186,114,33,4,0.1989247311827957,0.666207845836201,0.2576648472812365,1015.0,1015.0,1.0,True,325.0,287.04545454545456
bv_n19.qasm,bv_n19,1,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__local__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,True,local,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,636,0,0,0.0,0.0706401766004415,0.04415011037527594,0.011620309050772626,0.3465518763796909,0.472962472406181,210,120,48,3,0.24285714285714285,0.7697044334975369,0.2560400913376073,1015.0,1015.0,1.0,False,371.40625,262.9166666666667
bv_n19.qasm,bv_n19,1,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__local__per_operation,epr_coordination_granularity,coherence_aware,2,4,500,50,True,local,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.8541666666666666,701,0,0,0.0,0.0704162976085031,0.04428697962798937,0.024273693534100974,0.38178033658104515,0.5207573073516386,210,122,51,5,0.26666666666666666,0.7697044334975369,0.2542675093893012,1015.0,1015.0,1.0,False,357.8333333333333,262.9166666666667
bv_n19.qasm,bv_n19,2,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__global__per_job,epr_coordination_granularity,coherence_aware,2,4,500,50,False,global,per_job,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,2272,0,9,0.09,0.08839242350655659,0.04017837432116208,0.0,0.38261291889266635,0.511183716720385,0,0,0,0,0.0,0.6972886493768946,0.461025114117141,1015.0,1015.0,1.0,False,276.0416666666667,183.75
bv_n19.qasm,bv_n19,2,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__global__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,False,global,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,455,0,0,0.0,0.09401709401709402,0.042735042735042736,0.0,0.3267777777777778,0.46352991452991454,0,0,0,0,0.0,0.7697044334975369,0.2570585191123186,1015.0,1015.0,1.0,False,276.0416666666667,183.75
bv_n19.qasm,bv_n19,2,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__global__per_operation,epr_coordination_granularity,coherence_aware,2,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,542,0,0,0.0,0.09604889762060685,0.04365858982754857,0.0,0.34990613403187076,0.4896136214800262,0,0,0,0,0.0,0.7697044334975369,0.25611698750922024,1490.0,1949.0,1.3080536912751677,False,276.0416666666667,219.16666666666666
bv_n19.qasm,bv_n19,2,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__local__per_job,epr_coordination_granularity,coherence_aware,2,4,500,50,False,local,per_job,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,2212,0,7,0.07,0.08771704180064309,0.03987138263665595,0.003566988210075027,0.458422293676313,0.589577706323687,0,0,0,0,0.0,0.7166887636725223,0.2938946331291764,1015.0,1015.0,1.0,False,276.0416666666667,262.9166666666667
bv_n19.qasm,bv_n19,2,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__local__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,False,local,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,384,0,0,0.0,0.09503239740820735,0.04319654427645788,0.014250539956803455,0.34186177105831533,0.494341252699784,0,0,0,0,0.0,0.7697044334975369,0.25839496897633346,1015.0,1015.0,1.0,False,276.0416666666667,262.9166666666667
bv_n19.qasm,bv_n19,2,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__local__per_operation,epr_coordination_granularity,coherence_aware,2,4,500,50,False,local,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,432,0,0,0.0,0.09605728507182465,0.04366240230537484,0.016307907261057502,0.37025717154957866,0.5262847661878357,0,0,0,0,0.0,0.7697044334975369,0.2562189261051297,1015.0,1015.0,1.0,False,276.0416666666667,262.9166666666667
bv_n19.qasm,bv_n19,2,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__global__per_job,epr_coordination_granularity,coherence_aware,2,4,500,50,True,global,per_job,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,3475,0,10,0.1,0.05976952184382525,0.03869969040247678,0.0,0.3875214998280014,0.4859907120743034,190,118,29,4,0.1736842105263158,0.6869063772048847,0.27176753353602257,1015.0,1015.0,1.0,False,325.0,183.75
bv_n19.qasm,bv_n19,2,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__global__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,True,global,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,578,0,0,0.0,0.06837606837606838,0.042735042735042736,0.0,0.32575213675213677,0.43686324786324787,210,120,44,2,0.21904761904761905,0.7697044334975369,0.2562430690417996,1015.0,1015.0,1.0,False,359.3333333333333,183.75
bv_n19.qasm,bv_n19,2,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__global__per_operation,epr_coordination_granularity,coherence_aware,2,4,500,50,True,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0625,616,0,0,0.0,0.06829353168906868,0.04349906477010744,0.0,0.36904171560311455,0.48083431206229066,210,126,46,3,0.23333333333333334,0.7697044334975369,0.25526829582656296,1015.0,2071.0,2.0403940886699505,False,358.6145833333333,183.75
bv_n19.qasm,bv_n19,2,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__local__per_job,epr_coordination_granularity,coherence_aware,2,4,500,50,True,local,per_job,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,3120,0,10,0.1,0.05948788688680059,0.03879644796965256,0.1630140529355979,0.39553840848349,0.656836796275541,190,120,34,5,0.20526315789473684,0.6869063772048847,0.2654189814439756,1015.0,1015.0,1.0,False,325.0,262.9166666666667
bv_n19.qasm,bv_n19,2,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__local__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,True,local,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,590,0,0,0.0,0.07019867549668875,0.04415011037527594,0.023660044150110374,0.33839293598233994,0.47640176600441503,210,122,41,5,0.21904761904761905,0.7697044334975369,0.2556312916876844,1015.0,1015.0,1.0,False,373.34375,262.9166666666667
bv_n19.qasm,bv_n19,2,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__local__per_operation,epr_coordination_granularity,coherence_aware,2,4,500,50,True,local,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.22916666666666666,750,0,0,0.0,0.07031555189027301,0.043404661660662355,0.020929727852771387,0.3717435652589088,0.5063935066626155,210,116,55,3,0.2761904761904762,0.7697044334975369,0.2543840585971637,1015.0,1015.0,1.0,False,353.90625,262.9166666666667
dnn_n16.qasm,dnn_n16,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__global__per_job,epr_coordination_granularity,coherence_aware,2,4,500,50,False,global,per_job,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,14391,0,57,0.35625,0.0979256698357822,0.044511668107173726,0.0,0.528980121002593,0.6714174589455488,0,0,0,0,0.0,0.779844163481329,0.31716184724873114,8955.0,6885.0,0.7688442211055276,True,276.0416666666667,202.90983606557376
dnn_n16.qasm,dnn_n16,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__global__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,False,global,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,5181,0,0,0.0,0.15714285714285714,0.07142857142857142,0.0,0.38757142857142857,0.6161428571428571,0,0,0,0,0.0,0.7722007722007722,0.25136868897649584,9595.0,11610.0,1.2100052110474204,False,276.0416666666667,189.06944444444446
dnn_n16.qasm,dnn_n16,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__global__per_operation,epr_coordination_granularity,coherence_aware,2,4,500,50,False,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,9396,0,0,0.0,0.1618762934007818,0.07358013336399172,0.0,0.4252103931938377,0.6606668199586112,0,0,0,0,0.0,0.7722007722007722,0.2506115638426406,9595.0,16028.0,1.6704533611255863,False,276.0416666666667,195.97916666666666
dnn_n16.qasm,dnn_n16,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__local__per_job,epr_coordination_granularity,coherence_aware,2,4,500,50,False,local,per_job,64,48,False,False,False,False,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,19545,0,62,0.3875,0.09235777930089102,0.04198080877313228,0.2910598012337217,0.5426747772446882,0.9680731665524331,0,0,0,0,0.0,0.7569356872635561,0.2731223922248729,9435.0,16280.0,1.7254901960784315,True,276.0416666666667,230.8203125
dnn_n16.qasm,dnn_n16,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__local__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,False,local,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,6460,0,0,0.0,0.15042735042735042,0.06837606837606838,0.11166666666666666,0.36957264957264957,0.7000427350427351,0,0,0,0,0.0,0.7722007722007722,0.25112528077119306,9450.0,12430.0,1.3153439153439153,False,276.0416666666667,188.98611111111111
dnn_n16.qasm,dnn_n16,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__noepr__local__per_operation,epr_coordination_granularity,coherence_aware,2,4,500,50,False,local,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,7982,0,1,0.00625,0.1486360159768845,0.06756182544403841,0.12961247556726438,0.45733406985637803,0.8031443868445654,0,0,0,0,0.0,0.7661837798521033,0.2506854040316335,9835.0,12950.0,1.3167259786476868,False,276.0416666666667,191.99305555555554
dnn_n16.qasm,dnn_n16,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__global__per_job,epr_coordination_granularity,coherence_aware,2,4,500,50,True,global,per_job,64,48,False,False,False,False,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,16180,0,55,0.34375,0.0741687979539642,0.04475703324808184,0.0,0.5194884910485934,0.6384143222506394,220,114,38,4,0.19090909090909092,0.7991446796172804,0.2944634690246076,8955.0,6885.0,0.7688442211055276,True,325.0,218.15573770491804
dnn_n16.qasm,dnn_n16,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__global__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,True,global,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5416666666666666,6782,0,0,0.0,0.1296943231441048,0.06986899563318777,0.0,0.38794323144104803,0.5875065502183406,330,110,69,4,0.22121212121212122,0.7722007722007722,0.2513048321744362,9810.0,12200.0,1.2436289500509683,False,329.6875,198.36111111111111
dnn_n16.qasm,dnn_n16,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__global__per_operation,epr_coordination_granularity,coherence_aware,2,4,500,50,True,global,per_operation,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5208333333333334,8088,0,0,0.0,0.12620192307692307,0.06868131868131869,0.0,0.42821085164835165,0.6230940934065934,330,116,48,4,0.15757575757575756,0.7722007722007722,0.25079736887098864,9435.0,13647.0,1.446422893481717,False,325.0,189.09027777777777
dnn_n16.qasm,dnn_n16,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__local__per_job,epr_coordination_granularity,coherence_aware,2,4,500,50,True,local,per_job,64,48,False,False,False,False,0,51,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,24266,0,64,0.4,0.06853333333333333,0.042666666666666665,0.29415555555555556,0.5514133333333333,0.9567688888888889,202,114,43,5,0.2376237623762376,0.7213525360050094,0.3062624189911675,18385.0,16380.0,0.8909437041066086,True,325.0,312.34615384615387
dnn_n16.qasm,dnn_n16,0,epr_coordination_granularity__coherence_aware__cq2__ten4__res500__reset50__epr__local__per_layer,epr_coordination_granularity,coherence_aware,2,4,500,50,True,local,per_layer,64,48,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.16666666666666666,7039,0,0,0.0,0.12435897435897436,0.06837606837606838,0.11503418803418804,0.3856282051282051,0.6933974358974359,330,122,92,2,0.28484848484848485,0.7722007722007722,0.2514806491232715,9920.0,12500.0,1.2600806451612903,False,333.5416666666667,186.97916666666666
