step,op_name,qubits,modules_touched,is_cross_module,params
46,cx,"0,8","module_0,module_1",True,[]
47,cx,"3,8","module_0,module_1",True,[]
48,rz,8,module_1,False,[-1.8520855626383386]
49,cx,"3,8","module_0,module_1",True,[]
50,sx,3,module_0,False,[]
51,rz,3,module_0,False,[10.06947618404091]
52,sx,3,module_0,False,[]
53,rz,3,module_0,False,[9.42477796076938]
54,rz,8,module_1,False,[1.5707963267948966]
55,sx,8,module_1,False,[]
56,rz,8,module_1,False,[10.06947618404091]
57,sx,8,module_1,False,[]
58,rz,8,module_1,False,[7.853981633974483]
59,rz,9,module_1,False,[1.5707963267948966]
60,sx,9,module_1,False,[]
61,rz,9,module_1,False,[1.5707963267948966]
62,cx,"1,9","module_0,module_1",True,[]
63,rz,9,module_1,False,[-1.8520855626383386]
64,cx,"1,9","module_0,module_1",True,[]
65,sx,1,module_0,False,[]
66,rz,1,module_0,False,[10.06947618404091]
67,sx,1,module_0,False,[]
68,rz,1,module_0,False,[9.42477796076938]
69,cx,"1,5","module_0,module_1",True,[]
70,rz,5,module_1,False,[-0.6448082580794967]
71,cx,"1,5","module_0,module_1",True,[]
72,cx,"7,9",module_1,False,[]
73,rz,9,module_1,False,[-1.8520855626383386]
74,cx,"7,9",module_1,False,[]
75,rz,7,module_1,False,[1.5707963267948966]
76,sx,7,module_1,False,[]
77,rz,7,module_1,False,[10.06947618404091]
78,sx,7,module_1,False,[]
79,rz,7,module_1,False,[7.853981633974483]
80,rz,9,module_1,False,[1.5707963267948966]
81,sx,9,module_1,False,[]
82,rz,9,module_1,False,[10.06947618404091]
83,sx,9,module_1,False,[]
84,rz,9,module_1,False,[7.853981633974483]
85,cx,"1,9","module_0,module_1",True,[]
86,rz,9,module_1,False,[-0.6448082580794967]
87,cx,"1,9","module_0,module_1",True,[]
88,sx,1,module_0,False,[]
89,rz,1,module_0,False,[1.852150462842525]
90,sx,1,module_0,False,[]
91,rz,1,module_0,False,[7.853981633974483]
92,rz,10,module_2,False,[1.5707963267948966]
93,sx,10,module_2,False,[]
94,rz,10,module_2,False,[1.5707963267948966]
95,cx,"6,10","module_1,module_2",True,[]
96,rz,10,module_2,False,[-1.8520855626383386]
97,cx,"6,10","module_1,module_2",True,[]
98,rz,6,module_1,False,[1.5707963267948966]
99,sx,6,module_1,False,[]
100,rz,6,module_1,False,[10.06947618404091]
101,sx,6,module_1,False,[]
102,rz,6,module_1,False,[7.853981633974483]
103,cx,"5,6",module_1,False,[]
104,rz,6,module_1,False,[-0.6448082580794967]
105,cx,"5,6",module_1,False,[]
106,rz,5,module_1,False,[1.5707963267948966]
107,sx,5,module_1,False,[]
108,rz,5,module_1,False,[1.852150462842525]
109,sx,5,module_1,False,[]
110,rz,5,module_1,False,[7.853981633974483]
111,rz,11,module_2,False,[1.5707963267948966]
112,sx,11,module_2,False,[]
113,rz,11,module_2,False,[1.5707963267948966]
114,cx,"4,11","module_0,module_2",True,[]
115,rz,11,module_2,False,[-1.8520855626383386]
116,cx,"4,11","module_0,module_2",True,[]
117,rz,4,module_0,False,[1.5707963267948966]
118,sx,4,module_0,False,[]
119,rz,4,module_0,False,[10.06947618404091]
120,sx,4,module_0,False,[]
121,rz,4,module_0,False,[7.853981633974483]
122,cx,"3,4",module_0,False,[]
123,rz,4,module_0,False,[-0.6448082580794967]
124,cx,"3,4",module_0,False,[]
125,cx,"10,11",module_2,False,[]
126,rz,11,module_2,False,[-1.8520855626383386]
127,cx,"10,11",module_2,False,[]
128,rz,10,module_2,False,[1.5707963267948966]
129,sx,10,module_2,False,[]
130,rz,10,module_2,False,[10.06947618404091]
131,sx,10,module_2,False,[]
132,rz,10,module_2,False,[7.853981633974483]
133,cx,"6,10","module_1,module_2",True,[]
134,rz,10,module_2,False,[-0.6448082580794967]
135,cx,"6,10","module_1,module_2",True,[]
136,rz,6,module_1,False,[1.5707963267948966]
137,sx,6,module_1,False,[]
138,rz,6,module_1,False,[1.852150462842525]
139,sx,6,module_1,False,[]
140,rz,6,module_1,False,[7.853981633974483]
141,rz,11,module_2,False,[1.5707963267948966]
142,sx,11,module_2,False,[]
143,rz,11,module_2,False,[10.06947618404091]
144,sx,11,module_2,False,[]
145,rz,11,module_2,False,[7.853981633974483]
146,cx,"4,11","module_0,module_2",True,[]
147,rz,11,module_2,False,[-0.6448082580794967]
148,cx,"4,11","module_0,module_2",True,[]
149,rz,4,module_0,False,[1.5707963267948966]
150,sx,4,module_0,False,[]
151,rz,4,module_0,False,[1.852150462842525]
152,sx,4,module_0,False,[]
153,rz,4,module_0,False,[7.853981633974483]
154,cx,"10,11",module_2,False,[]
155,rz,11,module_2,False,[-0.6448082580794967]
156,cx,"10,11",module_2,False,[]
157,rz,10,module_2,False,[1.5707963267948966]
158,sx,10,module_2,False,[]
159,rz,10,module_2,False,[1.852150462842525]
160,sx,10,module_2,False,[]
161,rz,10,module_2,False,[7.853981633974483]
162,rz,11,module_2,False,[1.5707963267948966]
163,sx,11,module_2,False,[]
164,rz,11,module_2,False,[1.852150462842525]
165,sx,11,module_2,False,[]
166,rz,11,module_2,False,[7.853981633974483]
167,rz,12,module_2,False,[1.5707963267948966]
168,sx,12,module_2,False,[]
169,rz,12,module_2,False,[1.5707963267948966]
170,cx,"0,12","module_0,module_2",True,[]
171,rz,12,module_2,False,[-1.8520855626383386]
172,cx,"0,12","module_0,module_2",True,[]
173,sx,0,module_0,False,[]
174,rz,0,module_0,False,[10.06947618404091]
175,sx,0,module_0,False,[]
176,rz,0,module_0,False,[9.42477796076938]
177,cx,"0,8","module_0,module_1",True,[]
178,cx,"2,12","module_0,module_2",True,[]
179,rz,8,module_1,False,[-0.6448082580794967]
180,cx,"0,8","module_0,module_1",True,[]
181,cx,"3,8","module_0,module_1",True,[]
182,rz,8,module_1,False,[-0.6448082580794967]
183,cx,"3,8","module_0,module_1",True,[]
184,sx,3,module_0,False,[]
185,rz,3,module_0,False,[1.852150462842525]
186,sx,3,module_0,False,[]
187,rz,3,module_0,False,[7.853981633974483]
188,rz,8,module_1,False,[1.5707963267948966]
189,sx,8,module_1,False,[]
190,rz,8,module_1,False,[1.852150462842525]
191,sx,8,module_1,False,[]
192,rz,8,module_1,False,[7.853981633974483]
193,rz,12,module_2,False,[-1.8520855626383386]
194,cx,"2,12","module_0,module_2",True,[]
195,sx,2,module_0,False,[]
196,rz,2,module_0,False,[10.06947618404091]
197,sx,2,module_0,False,[]
198,rz,2,module_0,False,[9.42477796076938]
199,cx,"2,7","module_0,module_1",True,[]
200,rz,7,module_1,False,[-0.6448082580794967]
201,cx,"2,7","module_0,module_1",True,[]
202,cx,"7,9",module_1,False,[]
203,rz,9,module_1,False,[-0.6448082580794967]
204,cx,"7,9",module_1,False,[]
205,rz,7,module_1,False,[1.5707963267948966]
206,sx,7,module_1,False,[]
207,rz,7,module_1,False,[1.852150462842525]
208,sx,7,module_1,False,[]
209,rz,7,module_1,False,[7.853981633974483]
210,rz,9,module_1,False,[1.5707963267948966]
211,sx,9,module_1,False,[]
212,rz,9,module_1,False,[1.852150462842525]
213,sx,9,module_1,False,[]
214,rz,9,module_1,False,[7.853981633974483]
215,rz,12,module_2,False,[1.5707963267948966]
216,sx,12,module_2,False,[]
217,rz,12,module_2,False,[10.06947618404091]
218,sx,12,module_2,False,[]
219,rz,12,module_2,False,[7.853981633974483]
220,cx,"0,12","module_0,module_2",True,[]
221,rz,12,module_2,False,[-0.6448082580794967]
222,cx,"0,12","module_0,module_2",True,[]
223,sx,0,module_0,False,[]
224,rz,0,module_0,False,[1.852150462842525]
225,sx,0,module_0,False,[]
226,rz,0,module_0,False,[7.853981633974483]
227,cx,"2,12","module_0,module_2",True,[]
228,rz,12,module_2,False,[-0.6448082580794967]
229,cx,"2,12","module_0,module_2",True,[]
230,sx,2,module_0,False,[]
231,rz,2,module_0,False,[1.852150462842525]
232,sx,2,module_0,False,[]
233,rz,2,module_0,False,[7.853981633974483]
234,rz,12,module_2,False,[1.5707963267948966]
235,sx,12,module_2,False,[]
236,rz,12,module_2,False,[1.852150462842525]
237,sx,12,module_2,False,[]
238,rz,12,module_2,False,[7.853981633974483]
239,barrier,"0,1,2,3,4,5,6,7,8,9,10,11,12","module_0,module_1,module_2",True,[]
240,measure,0,module_0,False,[]
241,measure,1,module_0,False,[]
242,measure,2,module_0,False,[]
243,measure,3,module_0,False,[]
244,measure,4,module_0,False,[]
245,measure,5,module_1,False,[]
246,measure,6,module_1,False,[]
247,measure,7,module_1,False,[]
248,measure,8,module_1,False,[]
249,measure,9,module_1,False,[]
250,measure,10,module_2,False,[]
251,measure,11,module_2,False,[]
252,measure,12,module_2,False,[]
