attacker_request_id,rate_name,rate_multiplier,probe_round_period_ns,probe_round_id,round_start_time_ns,request_release_time_ns,actual_arrival_time_ns,service_start_time_ns,victim_on_completion_time_ns,service_time_ns,victim_on_waiting_time_ns,victim_on_turnaround_time_ns,source_module,target_modules,architecture_request_id,baseline_waiting_time_ns,baseline_turnaround_time_ns,baseline_completion_time_ns,excess_waiting_time_ns,excess_turnaround_time_ns,victim_contention_observed
38,rate_4p00x_sat,4.0,105,38,4990,5020,5020,32380,32490,110,27360,27470,module_3,module_4,285,190,300,5320,27170,27170,True
39,rate_4p00x_sat,4.0,105,39,5095,5125,5125,32490,32600,110,27365,27475,module_3,module_4,286,195,305,5430,27170,27170,True
40,rate_4p00x_sat,4.0,105,40,5200,5230,5230,32600,32710,110,27370,27480,module_3,module_4,287,200,310,5540,27170,27170,True
41,rate_4p00x_sat,4.0,105,41,5305,5335,5335,32710,32820,110,27375,27485,module_3,module_4,288,205,315,5650,27170,27170,True
42,rate_4p00x_sat,4.0,105,42,5410,5440,5440,32820,32930,110,27380,27490,module_3,module_4,289,210,320,5760,27170,27170,True
43,rate_4p00x_sat,4.0,105,43,5515,5545,5545,32930,33040,110,27385,27495,module_3,module_4,290,215,325,5870,27170,27170,True
44,rate_4p00x_sat,4.0,105,44,5620,5650,5650,33040,33150,110,27390,27500,module_3,module_4,291,220,330,5980,27170,27170,True
45,rate_4p00x_sat,4.0,105,45,5725,5755,5755,33150,33260,110,27395,27505,module_3,module_4,292,225,335,6090,27170,27170,True
46,rate_4p00x_sat,4.0,105,46,5830,5860,5860,33260,33370,110,27400,27510,module_3,module_4,293,230,340,6200,27170,27170,True
47,rate_4p00x_sat,4.0,105,47,5935,5965,5965,33370,33480,110,27405,27515,module_3,module_4,294,235,345,6310,27170,27170,True
48,rate_4p00x_sat,4.0,105,48,6040,6070,6070,33480,33590,110,27410,27520,module_3,module_4,295,240,350,6420,27170,27170,True
49,rate_4p00x_sat,4.0,105,49,6145,6175,6175,33590,33700,110,27415,27525,module_3,module_4,296,245,355,6530,27170,27170,True
50,rate_4p00x_sat,4.0,105,50,6250,6280,6280,33700,33810,110,27420,27530,module_3,module_4,297,250,360,6640,27170,27170,True
51,rate_4p00x_sat,4.0,105,51,6355,6385,6385,33810,33920,110,27425,27535,module_3,module_4,298,255,365,6750,27170,27170,True
52,rate_4p00x_sat,4.0,105,52,6460,6490,6490,33920,34030,110,27430,27540,module_3,module_4,299,260,370,6860,27170,27170,True
53,rate_4p00x_sat,4.0,105,53,6565,6595,6595,34030,34140,110,27435,27545,module_3,module_4,300,265,375,6970,27170,27170,True
54,rate_4p00x_sat,4.0,105,54,6670,6700,6700,34140,34250,110,27440,27550,module_3,module_4,301,270,380,7080,27170,27170,True
55,rate_4p00x_sat,4.0,105,55,6775,6805,6805,34250,34360,110,27445,27555,module_3,module_4,302,275,385,7190,27170,27170,True
56,rate_4p00x_sat,4.0,105,56,6880,6910,6910,34360,34470,110,27450,27560,module_3,module_4,303,280,390,7300,27170,27170,True
57,rate_4p00x_sat,4.0,105,57,6985,7015,7015,34470,34580,110,27455,27565,module_3,module_4,304,285,395,7410,27170,27170,True
58,rate_4p00x_sat,4.0,105,58,7090,7120,7120,34580,34690,110,27460,27570,module_3,module_4,305,290,400,7520,27170,27170,True
59,rate_4p00x_sat,4.0,105,59,7195,7225,7225,34690,34800,110,27465,27575,module_3,module_4,306,295,405,7630,27170,27170,True
60,rate_4p00x_sat,4.0,105,60,7300,7330,7330,34800,34910,110,27470,27580,module_3,module_4,307,300,410,7740,27170,27170,True
61,rate_4p00x_sat,4.0,105,61,7405,7435,7435,34910,35020,110,27475,27585,module_3,module_4,308,305,415,7850,27170,27170,True
62,rate_4p00x_sat,4.0,105,62,7510,7540,7540,35020,35130,110,27480,27590,module_3,module_4,309,310,420,7960,27170,27170,True
63,rate_4p00x_sat,4.0,105,63,7615,7645,7645,35130,35240,110,27485,27595,module_3,module_4,310,315,425,8070,27170,27170,True
64,rate_4p00x_sat,4.0,105,64,7720,7750,7750,35240,35350,110,27490,27600,module_3,module_4,311,320,430,8180,27170,27170,True
65,rate_4p00x_sat,4.0,105,65,7825,7855,7855,35350,35460,110,27495,27605,module_3,module_4,312,325,435,8290,27170,27170,True
66,rate_4p00x_sat,4.0,105,66,7930,7960,7960,35460,35570,110,27500,27610,module_3,module_4,313,330,440,8400,27170,27170,True
67,rate_4p00x_sat,4.0,105,67,8035,8065,8065,35570,35680,110,27505,27615,module_3,module_4,314,335,445,8510,27170,27170,True
68,rate_4p00x_sat,4.0,105,68,8140,8170,8170,35680,35790,110,27510,27620,module_3,module_4,315,340,450,8620,27170,27170,True
69,rate_4p00x_sat,4.0,105,69,8245,8275,8275,35790,35900,110,27515,27625,module_3,module_4,316,345,455,8730,27170,27170,True
70,rate_4p00x_sat,4.0,105,70,8350,8380,8380,35900,36010,110,27520,27630,module_3,module_4,317,350,460,8840,27170,27170,True
71,rate_4p00x_sat,4.0,105,71,8455,8485,8485,36010,36120,110,27525,27635,module_3,module_4,318,355,465,8950,27170,27170,True
72,rate_4p00x_sat,4.0,105,72,8560,8590,8590,36120,36230,110,27530,27640,module_3,module_4,319,360,470,9060,27170,27170,True
73,rate_4p00x_sat,4.0,105,73,8665,8695,8695,36230,36340,110,27535,27645,module_3,module_4,320,365,475,9170,27170,27170,True
74,rate_4p00x_sat,4.0,105,74,8770,8800,8800,36340,36450,110,27540,27650,module_3,module_4,321,370,480,9280,27170,27170,True
75,rate_4p00x_sat,4.0,105,75,8875,8905,8905,36450,36560,110,27545,27655,module_3,module_4,322,375,485,9390,27170,27170,True
76,rate_4p00x_sat,4.0,105,76,8980,9010,9010,36560,36670,110,27550,27660,module_3,module_4,323,380,490,9500,27170,27170,True
77,rate_4p00x_sat,4.0,105,77,9085,9115,9115,36670,36780,110,27555,27665,module_3,module_4,324,385,495,9610,27170,27170,True
78,rate_4p00x_sat,4.0,105,78,9190,9220,9220,36780,36890,110,27560,27670,module_3,module_4,325,390,500,9720,27170,27170,True
79,rate_4p00x_sat,4.0,105,79,9295,9325,9325,36890,37000,110,27565,27675,module_3,module_4,326,395,505,9830,27170,27170,True
80,rate_4p00x_sat,4.0,105,80,9400,9430,9430,37000,37110,110,27570,27680,module_3,module_4,327,400,510,9940,27170,27170,True
81,rate_4p00x_sat,4.0,105,81,9505,9535,9535,37110,37220,110,27575,27685,module_3,module_4,328,405,515,10050,27170,27170,True
82,rate_4p00x_sat,4.0,105,82,9610,9640,9640,37220,37330,110,27580,27690,module_3,module_4,329,410,520,10160,27170,27170,True
83,rate_4p00x_sat,4.0,105,83,9715,9745,9745,37330,37440,110,27585,27695,module_3,module_4,330,415,525,10270,27170,27170,True
84,rate_4p00x_sat,4.0,105,84,9820,9850,9850,37440,37550,110,27590,27700,module_3,module_4,331,420,530,10380,27170,27170,True
85,rate_4p00x_sat,4.0,105,85,9925,9955,9955,37550,37660,110,27595,27705,module_3,module_4,332,425,535,10490,27170,27170,True
86,rate_4p00x_sat,4.0,105,86,10030,10060,10060,37660,37770,110,27600,27710,module_3,module_4,333,430,540,10600,27170,27170,True
87,rate_4p00x_sat,4.0,105,87,10135,10165,10165,37770,37880,110,27605,27715,module_3,module_4,334,435,545,10710,27170,27170,True
88,rate_4p00x_sat,4.0,105,88,10240,10270,10270,37880,37990,110,27610,27720,module_3,module_4,335,440,550,10820,27170,27170,True
89,rate_4p00x_sat,4.0,105,89,10345,10375,10375,37990,38100,110,27615,27725,module_3,module_4,336,445,555,10930,27170,27170,True
90,rate_4p00x_sat,4.0,105,90,10450,10480,10480,38100,38210,110,27620,27730,module_3,module_4,337,450,560,11040,27170,27170,True
91,rate_4p00x_sat,4.0,105,91,10555,10585,10585,38210,38320,110,27625,27735,module_3,module_4,338,455,565,11150,27170,27170,True
92,rate_4p00x_sat,4.0,105,92,10660,10690,10690,38320,38430,110,27630,27740,module_3,module_4,339,460,570,11260,27170,27170,True
93,rate_4p00x_sat,4.0,105,93,10765,10795,10795,38430,38540,110,27635,27745,module_3,module_4,340,465,575,11370,27170,27170,True
94,rate_4p00x_sat,4.0,105,94,10870,10900,10900,38540,38650,110,27640,27750,module_3,module_4,341,470,580,11480,27170,27170,True
95,rate_4p00x_sat,4.0,105,95,10975,11005,11005,38650,38760,110,27645,27755,module_3,module_4,342,475,585,11590,27170,27170,True
96,rate_4p00x_sat,4.0,105,96,11080,11110,11110,38760,38870,110,27650,27760,module_3,module_4,343,480,590,11700,27170,27170,True
97,rate_4p00x_sat,4.0,105,97,11185,11215,11215,38870,38980,110,27655,27765,module_3,module_4,344,485,595,11810,27170,27170,True
98,rate_4p00x_sat,4.0,105,98,11290,11320,11320,38980,39090,110,27660,27770,module_3,module_4,345,490,600,11920,27170,27170,True
99,rate_4p00x_sat,4.0,105,99,11395,11425,11425,39090,39200,110,27665,27775,module_3,module_4,346,495,605,12030,27170,27170,True
100,rate_4p00x_sat,4.0,105,100,11500,11530,11530,39200,39310,110,27670,27780,module_3,module_4,347,500,610,12140,27170,27170,True
101,rate_4p00x_sat,4.0,105,101,11605,11635,11635,39310,39420,110,27675,27785,module_3,module_4,348,505,615,12250,27170,27170,True
102,rate_4p00x_sat,4.0,105,102,11710,11740,11740,39420,39530,110,27680,27790,module_3,module_4,349,510,620,12360,27170,27170,True
103,rate_4p00x_sat,4.0,105,103,11815,11845,11845,39530,39640,110,27685,27795,module_3,module_4,350,515,625,12470,27170,27170,True
104,rate_4p00x_sat,4.0,105,104,11920,11950,11950,39640,39750,110,27690,27800,module_3,module_4,351,520,630,12580,27170,27170,True
105,rate_4p00x_sat,4.0,105,105,12025,12055,12055,39750,39860,110,27695,27805,module_3,module_4,352,525,635,12690,27170,27170,True
106,rate_4p00x_sat,4.0,105,106,12130,12160,12160,39860,39970,110,27700,27810,module_3,module_4,353,530,640,12800,27170,27170,True
107,rate_4p00x_sat,4.0,105,107,12235,12265,12265,39970,40080,110,27705,27815,module_3,module_4,354,535,645,12910,27170,27170,True
108,rate_4p00x_sat,4.0,105,108,12340,12370,12370,40080,40190,110,27710,27820,module_3,module_4,355,540,650,13020,27170,27170,True
109,rate_4p00x_sat,4.0,105,109,12445,12475,12475,40190,40300,110,27715,27825,module_3,module_4,356,545,655,13130,27170,27170,True
110,rate_4p00x_sat,4.0,105,110,12550,12580,12580,40300,40410,110,27720,27830,module_3,module_4,357,550,660,13240,27170,27170,True
111,rate_4p00x_sat,4.0,105,111,12655,12685,12685,40410,40520,110,27725,27835,module_3,module_4,358,555,665,13350,27170,27170,True
112,rate_4p00x_sat,4.0,105,112,12760,12790,12790,40520,40630,110,27730,27840,module_3,module_4,359,560,670,13460,27170,27170,True
113,rate_4p00x_sat,4.0,105,113,12865,12895,12895,40630,40740,110,27735,27845,module_3,module_4,360,565,675,13570,27170,27170,True
114,rate_4p00x_sat,4.0,105,114,12970,13000,13000,40740,40850,110,27740,27850,module_3,module_4,361,570,680,13680,27170,27170,True
115,rate_4p00x_sat,4.0,105,115,13075,13105,13105,40850,40960,110,27745,27855,module_3,module_4,362,575,685,13790,27170,27170,True
116,rate_4p00x_sat,4.0,105,116,13180,13210,13210,40960,41070,110,27750,27860,module_3,module_4,363,580,690,13900,27170,27170,True
117,rate_4p00x_sat,4.0,105,117,13285,13315,13315,41070,41180,110,27755,27865,module_3,module_4,364,585,695,14010,27170,27170,True
118,rate_4p00x_sat,4.0,105,118,13390,13420,13420,41180,41290,110,27760,27870,module_3,module_4,365,590,700,14120,27170,27170,True
119,rate_4p00x_sat,4.0,105,119,13495,13525,13525,41290,41400,110,27765,27875,module_3,module_4,366,595,705,14230,27170,27170,True
120,rate_4p00x_sat,4.0,105,120,13600,13630,13630,41400,41510,110,27770,27880,module_3,module_4,367,600,710,14340,27170,27170,True
121,rate_4p00x_sat,4.0,105,121,13705,13735,13735,41510,41620,110,27775,27885,module_3,module_4,368,605,715,14450,27170,27170,True
122,rate_4p00x_sat,4.0,105,122,13810,13840,13840,41620,41730,110,27780,27890,module_3,module_4,369,610,720,14560,27170,27170,True
123,rate_4p00x_sat,4.0,105,123,13915,13945,13945,41730,41840,110,27785,27895,module_3,module_4,370,615,725,14670,27170,27170,True
124,rate_4p00x_sat,4.0,105,124,14020,14050,14050,41840,41950,110,27790,27900,module_3,module_4,371,620,730,14780,27170,27170,True
125,rate_4p00x_sat,4.0,105,125,14125,14155,14155,41950,42060,110,27795,27905,module_3,module_4,372,625,735,14890,27170,27170,True
126,rate_4p00x_sat,4.0,105,126,14230,14260,14260,42060,42170,110,27800,27910,module_3,module_4,373,630,740,15000,27170,27170,True
127,rate_4p00x_sat,4.0,105,127,14335,14365,14365,42170,42280,110,27805,27915,module_3,module_4,374,635,745,15110,27170,27170,True
128,rate_4p00x_sat,4.0,105,128,14440,14470,14470,42280,42390,110,27810,27920,module_3,module_4,375,640,750,15220,27170,27170,True
129,rate_4p00x_sat,4.0,105,129,14545,14575,14575,42390,42500,110,27815,27925,module_3,module_4,376,645,755,15330,27170,27170,True
130,rate_4p00x_sat,4.0,105,130,14650,14680,14680,42500,42610,110,27820,27930,module_3,module_4,377,650,760,15440,27170,27170,True
131,rate_4p00x_sat,4.0,105,131,14755,14785,14785,42610,42720,110,27825,27935,module_3,module_4,378,655,765,15550,27170,27170,True
132,rate_4p00x_sat,4.0,105,132,14860,14890,14890,42720,42830,110,27830,27940,module_3,module_4,379,660,770,15660,27170,27170,True
133,rate_4p00x_sat,4.0,105,133,14965,14995,14995,42830,42940,110,27835,27945,module_3,module_4,380,665,775,15770,27170,27170,True
134,rate_4p00x_sat,4.0,105,134,15070,15100,15100,42940,43050,110,27840,27950,module_3,module_4,381,670,780,15880,27170,27170,True
135,rate_4p00x_sat,4.0,105,135,15175,15205,15205,43050,43160,110,27845,27955,module_3,module_4,382,675,785,15990,27170,27170,True
136,rate_4p00x_sat,4.0,105,136,15280,15310,15310,43160,43270,110,27850,27960,module_3,module_4,383,680,790,16100,27170,27170,True
137,rate_4p00x_sat,4.0,105,137,15385,15415,15415,43270,43380,110,27855,27965,module_3,module_4,384,685,795,16210,27170,27170,True
138,rate_4p00x_sat,4.0,105,138,15490,15520,15520,43380,43490,110,27860,27970,module_3,module_4,385,690,800,16320,27170,27170,True
139,rate_4p00x_sat,4.0,105,139,15595,15625,15625,43490,43600,110,27865,27975,module_3,module_4,386,695,805,16430,27170,27170,True
140,rate_4p00x_sat,4.0,105,140,15700,15730,15730,43600,43710,110,27870,27980,module_3,module_4,387,700,810,16540,27170,27170,True
141,rate_4p00x_sat,4.0,105,141,15805,15835,15835,43710,43820,110,27875,27985,module_3,module_4,388,705,815,16650,27170,27170,True
142,rate_4p00x_sat,4.0,105,142,15910,15940,15940,43820,43930,110,27880,27990,module_3,module_4,389,710,820,16760,27170,27170,True
143,rate_4p00x_sat,4.0,105,143,16015,16045,16045,43930,44040,110,27885,27995,module_3,module_4,390,715,825,16870,27170,27170,True
144,rate_4p00x_sat,4.0,105,144,16120,16150,16150,44040,44150,110,27890,28000,module_3,module_4,391,720,830,16980,27170,27170,True
145,rate_4p00x_sat,4.0,105,145,16225,16255,16255,44150,44260,110,27895,28005,module_3,module_4,392,725,835,17090,27170,27170,True
146,rate_4p00x_sat,4.0,105,146,16330,16360,16360,44260,44370,110,27900,28010,module_3,module_4,393,730,840,17200,27170,27170,True
147,rate_4p00x_sat,4.0,105,147,16435,16465,16465,44370,44480,110,27905,28015,module_3,module_4,394,735,845,17310,27170,27170,True
148,rate_4p00x_sat,4.0,105,148,16540,16570,16570,44480,44590,110,27910,28020,module_3,module_4,395,740,850,17420,27170,27170,True
149,rate_4p00x_sat,4.0,105,149,16645,16675,16675,44590,44700,110,27915,28025,module_3,module_4,396,745,855,17530,27170,27170,True
150,rate_4p00x_sat,4.0,105,150,16750,16780,16780,44700,44810,110,27920,28030,module_3,module_4,397,750,860,17640,27170,27170,True
151,rate_4p00x_sat,4.0,105,151,16855,16885,16885,44810,44920,110,27925,28035,module_3,module_4,398,755,865,17750,27170,27170,True
152,rate_4p00x_sat,4.0,105,152,16960,16990,16990,44920,45030,110,27930,28040,module_3,module_4,399,760,870,17860,27170,27170,True
153,rate_4p00x_sat,4.0,105,153,17065,17095,17095,45030,45140,110,27935,28045,module_3,module_4,400,765,875,17970,27170,27170,True
154,rate_4p00x_sat,4.0,105,154,17170,17200,17200,45140,45250,110,27940,28050,module_3,module_4,401,770,880,18080,27170,27170,True
155,rate_4p00x_sat,4.0,105,155,17275,17305,17305,45250,45360,110,27945,28055,module_3,module_4,402,775,885,18190,27170,27170,True
156,rate_4p00x_sat,4.0,105,156,17380,17410,17410,45360,45470,110,27950,28060,module_3,module_4,403,780,890,18300,27170,27170,True
157,rate_4p00x_sat,4.0,105,157,17485,17515,17515,45470,45580,110,27955,28065,module_3,module_4,404,785,895,18410,27170,27170,True
158,rate_4p00x_sat,4.0,105,158,17590,17620,17620,45580,45690,110,27960,28070,module_3,module_4,405,790,900,18520,27170,27170,True
159,rate_4p00x_sat,4.0,105,159,17695,17725,17725,45690,45800,110,27965,28075,module_3,module_4,406,795,905,18630,27170,27170,True
160,rate_4p00x_sat,4.0,105,160,17800,17830,17830,45800,45910,110,27970,28080,module_3,module_4,407,800,910,18740,27170,27170,True
161,rate_4p00x_sat,4.0,105,161,17905,17935,17935,45910,46020,110,27975,28085,module_3,module_4,408,805,915,18850,27170,27170,True
162,rate_4p00x_sat,4.0,105,162,18010,18040,18040,46020,46130,110,27980,28090,module_3,module_4,409,810,920,18960,27170,27170,True
163,rate_4p00x_sat,4.0,105,163,18115,18145,18145,46130,46240,110,27985,28095,module_3,module_4,410,815,925,19070,27170,27170,True
164,rate_4p00x_sat,4.0,105,164,18220,18250,18250,46240,46350,110,27990,28100,module_3,module_4,411,820,930,19180,27170,27170,True
165,rate_4p00x_sat,4.0,105,165,18325,18355,18355,46350,46460,110,27995,28105,module_3,module_4,412,825,935,19290,27170,27170,True
166,rate_4p00x_sat,4.0,105,166,18430,18460,18460,46460,46570,110,28000,28110,module_3,module_4,413,830,940,19400,27170,27170,True
167,rate_4p00x_sat,4.0,105,167,18535,18565,18565,46570,46680,110,28005,28115,module_3,module_4,414,835,945,19510,27170,27170,True
168,rate_4p00x_sat,4.0,105,168,18640,18670,18670,46680,46790,110,28010,28120,module_3,module_4,415,840,950,19620,27170,27170,True
169,rate_4p00x_sat,4.0,105,169,18745,18775,18775,46790,46900,110,28015,28125,module_3,module_4,416,845,955,19730,27170,27170,True
170,rate_4p00x_sat,4.0,105,170,18850,18880,18880,46900,47010,110,28020,28130,module_3,module_4,417,850,960,19840,27170,27170,True
171,rate_4p00x_sat,4.0,105,171,18955,18985,18985,47010,47120,110,28025,28135,module_3,module_4,418,855,965,19950,27170,27170,True
172,rate_4p00x_sat,4.0,105,172,19060,19090,19090,47120,47230,110,28030,28140,module_3,module_4,419,860,970,20060,27170,27170,True
173,rate_4p00x_sat,4.0,105,173,19165,19195,19195,47230,47340,110,28035,28145,module_3,module_4,420,865,975,20170,27170,27170,True
174,rate_4p00x_sat,4.0,105,174,19270,19300,19300,47340,47450,110,28040,28150,module_3,module_4,421,870,980,20280,27170,27170,True
175,rate_4p00x_sat,4.0,105,175,19375,19405,19405,47450,47560,110,28045,28155,module_3,module_4,422,875,985,20390,27170,27170,True
176,rate_4p00x_sat,4.0,105,176,19480,19510,19510,47560,47670,110,28050,28160,module_3,module_4,423,880,990,20500,27170,27170,True
177,rate_4p00x_sat,4.0,105,177,19585,19615,19615,47670,47780,110,28055,28165,module_3,module_4,424,885,995,20610,27170,27170,True
178,rate_4p00x_sat,4.0,105,178,19690,19720,19720,47780,47890,110,28060,28170,module_3,module_4,425,890,1000,20720,27170,27170,True
179,rate_4p00x_sat,4.0,105,179,19795,19825,19825,47890,48000,110,28065,28175,module_3,module_4,426,895,1005,20830,27170,27170,True
180,rate_4p00x_sat,4.0,105,180,19900,19930,19930,48000,48110,110,28070,28180,module_3,module_4,427,900,1010,20940,27170,27170,True
181,rate_4p00x_sat,4.0,105,181,20005,20035,20035,48110,48220,110,28075,28185,module_3,module_4,428,905,1015,21050,27170,27170,True
182,rate_4p00x_sat,4.0,105,182,20110,20140,20140,48220,48330,110,28080,28190,module_3,module_4,429,910,1020,21160,27170,27170,True
183,rate_4p00x_sat,4.0,105,183,20215,20245,20245,48330,48440,110,28085,28195,module_3,module_4,430,915,1025,21270,27170,27170,True
184,rate_4p00x_sat,4.0,105,184,20320,20350,20350,48440,48550,110,28090,28200,module_3,module_4,431,920,1030,21380,27170,27170,True
185,rate_4p00x_sat,4.0,105,185,20425,20455,20455,48550,48660,110,28095,28205,module_3,module_4,432,925,1035,21490,27170,27170,True
186,rate_4p00x_sat,4.0,105,186,20530,20560,20560,48660,48770,110,28100,28210,module_3,module_4,433,930,1040,21600,27170,27170,True
187,rate_4p00x_sat,4.0,105,187,20635,20665,20665,48770,48880,110,28105,28215,module_3,module_4,434,935,1045,21710,27170,27170,True
188,rate_4p00x_sat,4.0,105,188,20740,20770,20770,48880,48990,110,28110,28220,module_3,module_4,435,940,1050,21820,27170,27170,True
189,rate_4p00x_sat,4.0,105,189,20845,20875,20875,48990,49100,110,28115,28225,module_3,module_4,436,945,1055,21930,27170,27170,True
190,rate_4p00x_sat,4.0,105,190,20950,20980,20980,49100,49210,110,28120,28230,module_3,module_4,437,950,1060,22040,27170,27170,True
