attacker_request_id,rate_name,rate_multiplier,probe_round_period_ns,probe_round_id,round_start_time_ns,request_release_time_ns,actual_arrival_time_ns,service_start_time_ns,victim_on_completion_time_ns,service_time_ns,victim_on_waiting_time_ns,victim_on_turnaround_time_ns,source_module,target_modules,architecture_request_id,baseline_waiting_time_ns,baseline_turnaround_time_ns,baseline_completion_time_ns,excess_waiting_time_ns,excess_turnaround_time_ns,victim_contention_observed
13,rate_3p00x_dense,3.0,140,13,2820,2850,2850,4240,4350,110,1390,1500,module_3,module_4,29,0,110,2960,1390,1390,True
14,rate_3p00x_dense,3.0,140,14,2960,2990,2990,4350,4460,110,1360,1470,module_3,module_4,30,0,110,3100,1360,1360,True
15,rate_3p00x_dense,3.0,140,15,3100,3130,3130,4460,4570,110,1330,1440,module_3,module_4,31,0,110,3240,1330,1330,True
16,rate_3p00x_dense,3.0,140,16,3240,3270,3270,4570,4680,110,1300,1410,module_3,module_4,32,0,110,3380,1300,1300,True
17,rate_3p00x_dense,3.0,140,17,3380,3410,3410,4680,4790,110,1270,1380,module_3,module_4,33,0,110,3520,1270,1270,True
18,rate_3p00x_dense,3.0,140,18,3520,3550,3550,4790,4900,110,1240,1350,module_3,module_4,34,0,110,3660,1240,1240,True
19,rate_3p00x_dense,3.0,140,19,3660,3690,3690,4900,5010,110,1210,1320,module_3,module_4,35,0,110,3800,1210,1210,True
20,rate_3p00x_dense,3.0,140,20,3800,3830,3830,5010,5120,110,1180,1290,module_3,module_4,36,0,110,3940,1180,1180,True
21,rate_3p00x_dense,3.0,140,21,3940,3970,3970,5120,5230,110,1150,1260,module_3,module_4,37,0,110,4080,1150,1150,True
22,rate_3p00x_dense,3.0,140,22,4080,4110,4110,5230,5340,110,1120,1230,module_3,module_4,38,0,110,4220,1120,1120,True
23,rate_3p00x_dense,3.0,140,23,4220,4250,4250,5340,5450,110,1090,1200,module_3,module_4,39,0,110,4360,1090,1090,True
24,rate_3p00x_dense,3.0,140,24,4360,4390,4390,5450,5560,110,1060,1170,module_3,module_4,40,0,110,4500,1060,1060,True
25,rate_3p00x_dense,3.0,140,25,4500,4530,4530,5560,5670,110,1030,1140,module_3,module_4,41,0,110,4640,1030,1030,True
26,rate_3p00x_dense,3.0,140,26,4640,4670,4670,5670,5780,110,1000,1110,module_3,module_4,42,0,110,4780,1000,1000,True
27,rate_3p00x_dense,3.0,140,27,4780,4810,4810,5780,5890,110,970,1080,module_3,module_4,43,0,110,4920,970,970,True
28,rate_3p00x_dense,3.0,140,28,4920,4950,4950,5890,6000,110,940,1050,module_3,module_4,44,0,110,5060,940,940,True
29,rate_3p00x_dense,3.0,140,29,5060,5090,5090,6000,6110,110,910,1020,module_3,module_4,45,0,110,5200,910,910,True
30,rate_3p00x_dense,3.0,140,30,5200,5230,5230,6110,6220,110,880,990,module_3,module_4,46,0,110,5340,880,880,True
31,rate_3p00x_dense,3.0,140,31,5340,5370,5370,6220,6330,110,850,960,module_3,module_4,47,0,110,5480,850,850,True
32,rate_3p00x_dense,3.0,140,32,5480,5510,5510,6330,6440,110,820,930,module_3,module_4,48,0,110,5620,820,820,True
33,rate_3p00x_dense,3.0,140,33,5620,5650,5650,6440,6550,110,790,900,module_3,module_4,49,0,110,5760,790,790,True
34,rate_3p00x_dense,3.0,140,34,5760,5790,5790,6550,6660,110,760,870,module_3,module_4,50,0,110,5900,760,760,True
35,rate_3p00x_dense,3.0,140,35,5900,5930,5930,6660,6770,110,730,840,module_3,module_4,51,0,110,6040,730,730,True
36,rate_3p00x_dense,3.0,140,36,6040,6070,6070,6770,6880,110,700,810,module_3,module_4,52,0,110,6180,700,700,True
37,rate_3p00x_dense,3.0,140,37,6180,6210,6210,6880,6990,110,670,780,module_3,module_4,53,0,110,6320,670,670,True
38,rate_3p00x_dense,3.0,140,38,6320,6350,6350,6990,7100,110,640,750,module_3,module_4,54,0,110,6460,640,640,True
39,rate_3p00x_dense,3.0,140,39,6460,6490,6490,7100,7210,110,610,720,module_3,module_4,55,0,110,6600,610,610,True
40,rate_3p00x_dense,3.0,140,40,6600,6630,6630,7210,7320,110,580,690,module_3,module_4,56,0,110,6740,580,580,True
41,rate_3p00x_dense,3.0,140,41,6740,6770,6770,7320,7430,110,550,660,module_3,module_4,57,0,110,6880,550,550,True
42,rate_3p00x_dense,3.0,140,42,6880,6910,6910,7430,7540,110,520,630,module_3,module_4,58,0,110,7020,520,520,True
43,rate_3p00x_dense,3.0,140,43,7020,7050,7050,7540,7650,110,490,600,module_3,module_4,59,0,110,7160,490,490,True
44,rate_3p00x_dense,3.0,140,44,7160,7190,7190,7650,7760,110,460,570,module_3,module_4,60,0,110,7300,460,460,True
45,rate_3p00x_dense,3.0,140,45,7300,7330,7330,7760,7870,110,430,540,module_3,module_4,61,0,110,7440,430,430,True
46,rate_3p00x_dense,3.0,140,46,7440,7470,7470,7870,7980,110,400,510,module_3,module_4,62,0,110,7580,400,400,True
47,rate_3p00x_dense,3.0,140,47,7580,7610,7610,7980,8090,110,370,480,module_3,module_4,63,0,110,7720,370,370,True
48,rate_3p00x_dense,3.0,140,48,7720,7750,7750,8090,8200,110,340,450,module_3,module_4,64,0,110,7860,340,340,True
49,rate_3p00x_dense,3.0,140,49,7860,7890,7890,8200,8310,110,310,420,module_3,module_4,65,0,110,8000,310,310,True
50,rate_3p00x_dense,3.0,140,50,8000,8030,8030,8310,8420,110,280,390,module_3,module_4,66,0,110,8140,280,280,True
51,rate_3p00x_dense,3.0,140,51,8140,8170,8170,8420,8530,110,250,360,module_3,module_4,67,0,110,8280,250,250,True
52,rate_3p00x_dense,3.0,140,52,8280,8310,8310,8530,8640,110,220,330,module_3,module_4,68,0,110,8420,220,220,True
53,rate_3p00x_dense,3.0,140,53,8420,8450,8450,8640,8750,110,190,300,module_3,module_4,69,0,110,8560,190,190,True
54,rate_3p00x_dense,3.0,140,54,8560,8590,8590,8750,8860,110,160,270,module_3,module_4,70,0,110,8700,160,160,True
55,rate_3p00x_dense,3.0,140,55,8700,8730,8730,8860,8970,110,130,240,module_3,module_4,71,0,110,8840,130,130,True
56,rate_3p00x_dense,3.0,140,56,8840,8870,8870,8970,9080,110,100,210,module_3,module_4,72,0,110,8980,100,100,True
57,rate_3p00x_dense,3.0,140,57,8980,9010,9010,9080,9190,110,70,180,module_3,module_4,73,0,110,9120,70,70,True
58,rate_3p00x_dense,3.0,140,58,9120,9150,9150,9190,9300,110,40,150,module_3,module_4,74,0,110,9260,40,40,True
59,rate_3p00x_dense,3.0,140,59,9260,9290,9290,9300,9410,110,10,120,module_3,module_4,75,0,110,9400,10,10,True
60,rate_3p00x_dense,3.0,140,60,9400,9430,9430,9430,9540,110,0,110,module_3,module_4,76,0,110,9540,0,0,False
61,rate_3p00x_dense,3.0,140,61,9540,9570,9570,9570,9680,110,0,110,module_3,module_4,77,0,110,9680,0,0,False
62,rate_3p00x_dense,3.0,140,62,9680,9710,9710,9710,9820,110,0,110,module_3,module_4,78,0,110,9820,0,0,False
63,rate_3p00x_dense,3.0,140,63,9820,9850,9850,9850,9960,110,0,110,module_3,module_4,79,0,110,9960,0,0,False
64,rate_3p00x_dense,3.0,140,64,9960,9990,9990,9990,10100,110,0,110,module_3,module_4,80,0,110,10100,0,0,False
65,rate_3p00x_dense,3.0,140,65,10100,10130,10130,10130,10240,110,0,110,module_3,module_4,81,0,110,10240,0,0,False
66,rate_3p00x_dense,3.0,140,66,10240,10270,10270,10270,10380,110,0,110,module_3,module_4,82,0,110,10380,0,0,False
67,rate_3p00x_dense,3.0,140,67,10380,10410,10410,10410,10520,110,0,110,module_3,module_4,83,0,110,10520,0,0,False
68,rate_3p00x_dense,3.0,140,68,10520,10550,10550,10550,10660,110,0,110,module_3,module_4,84,0,110,10660,0,0,False
69,rate_3p00x_dense,3.0,140,69,10660,10690,10690,10690,10800,110,0,110,module_3,module_4,85,0,110,10800,0,0,False
70,rate_3p00x_dense,3.0,140,70,10800,10830,10830,10830,10940,110,0,110,module_3,module_4,86,0,110,10940,0,0,False
71,rate_3p00x_dense,3.0,140,71,10940,10970,10970,10970,11080,110,0,110,module_3,module_4,87,0,110,11080,0,0,False
72,rate_3p00x_dense,3.0,140,72,11080,11110,11110,11110,11220,110,0,110,module_3,module_4,88,0,110,11220,0,0,False
73,rate_3p00x_dense,3.0,140,73,11220,11250,11250,11250,11360,110,0,110,module_3,module_4,89,0,110,11360,0,0,False
74,rate_3p00x_dense,3.0,140,74,11360,11390,11390,11390,11500,110,0,110,module_3,module_4,90,0,110,11500,0,0,False
75,rate_3p00x_dense,3.0,140,75,11500,11530,11530,11530,11640,110,0,110,module_3,module_4,91,0,110,11640,0,0,False
76,rate_3p00x_dense,3.0,140,76,11640,11670,11670,11670,11780,110,0,110,module_3,module_4,92,0,110,11780,0,0,False
77,rate_3p00x_dense,3.0,140,77,11780,11810,11810,11810,11920,110,0,110,module_3,module_4,93,0,110,11920,0,0,False
78,rate_3p00x_dense,3.0,140,78,11920,11950,11950,11950,12060,110,0,110,module_3,module_4,94,0,110,12060,0,0,False
79,rate_3p00x_dense,3.0,140,79,12060,12090,12090,12090,12200,110,0,110,module_3,module_4,95,0,110,12200,0,0,False
80,rate_3p00x_dense,3.0,140,80,12200,12230,12230,12230,12340,110,0,110,module_3,module_4,96,0,110,12340,0,0,False
81,rate_3p00x_dense,3.0,140,81,12340,12370,12370,12370,12480,110,0,110,module_3,module_4,97,0,110,12480,0,0,False
82,rate_3p00x_dense,3.0,140,82,12480,12510,12510,12510,12620,110,0,110,module_3,module_4,98,0,110,12620,0,0,False
83,rate_3p00x_dense,3.0,140,83,12620,12650,12650,12650,12760,110,0,110,module_3,module_4,99,0,110,12760,0,0,False
84,rate_3p00x_dense,3.0,140,84,12760,12790,12790,12790,12900,110,0,110,module_3,module_4,100,0,110,12900,0,0,False
85,rate_3p00x_dense,3.0,140,85,12900,12930,12930,12930,13040,110,0,110,module_3,module_4,101,0,110,13040,0,0,False
86,rate_3p00x_dense,3.0,140,86,13040,13070,13070,13070,13180,110,0,110,module_3,module_4,102,0,110,13180,0,0,False
87,rate_3p00x_dense,3.0,140,87,13180,13210,13210,13210,13320,110,0,110,module_3,module_4,103,0,110,13320,0,0,False
88,rate_3p00x_dense,3.0,140,88,13320,13350,13350,13350,13460,110,0,110,module_3,module_4,104,0,110,13460,0,0,False
89,rate_3p00x_dense,3.0,140,89,13460,13490,13490,13490,13600,110,0,110,module_3,module_4,105,0,110,13600,0,0,False
90,rate_3p00x_dense,3.0,140,90,13600,13630,13630,13630,13740,110,0,110,module_3,module_4,106,0,110,13740,0,0,False
91,rate_3p00x_dense,3.0,140,91,13740,13770,13770,13770,13880,110,0,110,module_3,module_4,107,0,110,13880,0,0,False
92,rate_3p00x_dense,3.0,140,92,13880,13910,13910,13910,14020,110,0,110,module_3,module_4,108,0,110,14020,0,0,False
93,rate_3p00x_dense,3.0,140,93,14020,14050,14050,14050,14160,110,0,110,module_3,module_4,109,0,110,14160,0,0,False
94,rate_3p00x_dense,3.0,140,94,14160,14190,14190,14190,14300,110,0,110,module_3,module_4,110,0,110,14300,0,0,False
95,rate_3p00x_dense,3.0,140,95,14300,14330,14330,14330,14440,110,0,110,module_3,module_4,111,0,110,14440,0,0,False
96,rate_3p00x_dense,3.0,140,96,14440,14470,14470,14470,14580,110,0,110,module_3,module_4,112,0,110,14580,0,0,False
97,rate_3p00x_dense,3.0,140,97,14580,14610,14610,14610,14720,110,0,110,module_3,module_4,113,0,110,14720,0,0,False
98,rate_3p00x_dense,3.0,140,98,14720,14750,14750,14750,14860,110,0,110,module_3,module_4,114,0,110,14860,0,0,False
99,rate_3p00x_dense,3.0,140,99,14860,14890,14890,14890,15000,110,0,110,module_3,module_4,115,0,110,15000,0,0,False
100,rate_3p00x_dense,3.0,140,100,15000,15030,15030,15030,15140,110,0,110,module_3,module_4,116,0,110,15140,0,0,False
101,rate_3p00x_dense,3.0,140,101,15140,15170,15170,15170,15280,110,0,110,module_3,module_4,117,0,110,15280,0,0,False
102,rate_3p00x_dense,3.0,140,102,15280,15310,15310,15310,15420,110,0,110,module_3,module_4,118,0,110,15420,0,0,False
103,rate_3p00x_dense,3.0,140,103,15420,15450,15450,15450,15560,110,0,110,module_3,module_4,119,0,110,15560,0,0,False
104,rate_3p00x_dense,3.0,140,104,15560,15590,15590,15590,15700,110,0,110,module_3,module_4,120,0,110,15700,0,0,False
105,rate_3p00x_dense,3.0,140,105,15700,15730,15730,15730,15840,110,0,110,module_3,module_4,121,0,110,15840,0,0,False
106,rate_3p00x_dense,3.0,140,106,15840,15870,15870,15870,15980,110,0,110,module_3,module_4,122,0,110,15980,0,0,False
107,rate_3p00x_dense,3.0,140,107,15980,16010,16010,16010,16120,110,0,110,module_3,module_4,123,0,110,16120,0,0,False
108,rate_3p00x_dense,3.0,140,108,16120,16150,16150,16150,16260,110,0,110,module_3,module_4,124,0,110,16260,0,0,False
109,rate_3p00x_dense,3.0,140,109,16260,16290,16290,16290,16400,110,0,110,module_3,module_4,125,0,110,16400,0,0,False
110,rate_3p00x_dense,3.0,140,110,16400,16430,16430,16430,16540,110,0,110,module_3,module_4,126,0,110,16540,0,0,False
111,rate_3p00x_dense,3.0,140,111,16540,16570,16570,16570,16680,110,0,110,module_3,module_4,127,0,110,16680,0,0,False
112,rate_3p00x_dense,3.0,140,112,16680,16710,16710,16710,16820,110,0,110,module_3,module_4,128,0,110,16820,0,0,False
113,rate_3p00x_dense,3.0,140,113,16820,16850,16850,16850,16960,110,0,110,module_3,module_4,129,0,110,16960,0,0,False
114,rate_3p00x_dense,3.0,140,114,16960,16990,16990,16990,17100,110,0,110,module_3,module_4,130,0,110,17100,0,0,False
115,rate_3p00x_dense,3.0,140,115,17100,17130,17130,17130,17240,110,0,110,module_3,module_4,131,0,110,17240,0,0,False
116,rate_3p00x_dense,3.0,140,116,17240,17270,17270,17270,17380,110,0,110,module_3,module_4,132,0,110,17380,0,0,False
117,rate_3p00x_dense,3.0,140,117,17380,17410,17410,17410,17520,110,0,110,module_3,module_4,133,0,110,17520,0,0,False
118,rate_3p00x_dense,3.0,140,118,17520,17550,17550,17550,17660,110,0,110,module_3,module_4,134,0,110,17660,0,0,False
119,rate_3p00x_dense,3.0,140,119,17660,17690,17690,17690,17800,110,0,110,module_3,module_4,135,0,110,17800,0,0,False
120,rate_3p00x_dense,3.0,140,120,17800,17830,17830,17830,17940,110,0,110,module_3,module_4,136,0,110,17940,0,0,False
121,rate_3p00x_dense,3.0,140,121,17940,17970,17970,17970,18080,110,0,110,module_3,module_4,137,0,110,18080,0,0,False
122,rate_3p00x_dense,3.0,140,122,18080,18110,18110,18110,18220,110,0,110,module_3,module_4,138,0,110,18220,0,0,False
123,rate_3p00x_dense,3.0,140,123,18220,18250,18250,18250,18360,110,0,110,module_3,module_4,139,0,110,18360,0,0,False
124,rate_3p00x_dense,3.0,140,124,18360,18390,18390,18390,18500,110,0,110,module_3,module_4,140,0,110,18500,0,0,False
125,rate_3p00x_dense,3.0,140,125,18500,18530,18530,18530,18640,110,0,110,module_3,module_4,141,0,110,18640,0,0,False
126,rate_3p00x_dense,3.0,140,126,18640,18670,18670,18670,18780,110,0,110,module_3,module_4,142,0,110,18780,0,0,False
127,rate_3p00x_dense,3.0,140,127,18780,18810,18810,18810,18920,110,0,110,module_3,module_4,143,0,110,18920,0,0,False
128,rate_3p00x_dense,3.0,140,128,18920,18950,18950,18950,19060,110,0,110,module_3,module_4,144,0,110,19060,0,0,False
129,rate_3p00x_dense,3.0,140,129,19060,19090,19090,19090,19200,110,0,110,module_3,module_4,145,0,110,19200,0,0,False
130,rate_3p00x_dense,3.0,140,130,19200,19230,19230,19230,19340,110,0,110,module_3,module_4,146,0,110,19340,0,0,False
131,rate_3p00x_dense,3.0,140,131,19340,19370,19370,19370,19480,110,0,110,module_3,module_4,147,0,110,19480,0,0,False
132,rate_3p00x_dense,3.0,140,132,19480,19510,19510,19510,19620,110,0,110,module_3,module_4,148,0,110,19620,0,0,False
133,rate_3p00x_dense,3.0,140,133,19620,19650,19650,19650,19760,110,0,110,module_3,module_4,149,0,110,19760,0,0,False
134,rate_3p00x_dense,3.0,140,134,19760,19790,19790,19790,19900,110,0,110,module_3,module_4,150,0,110,19900,0,0,False
135,rate_3p00x_dense,3.0,140,135,19900,19930,19930,19930,20040,110,0,110,module_3,module_4,151,0,110,20040,0,0,False
136,rate_3p00x_dense,3.0,140,136,20040,20070,20070,20070,20180,110,0,110,module_3,module_4,152,0,110,20180,0,0,False
137,rate_3p00x_dense,3.0,140,137,20180,20210,20210,20210,20320,110,0,110,module_3,module_4,153,0,110,20320,0,0,False
138,rate_3p00x_dense,3.0,140,138,20320,20350,20350,20350,20460,110,0,110,module_3,module_4,154,0,110,20460,0,0,False
139,rate_3p00x_dense,3.0,140,139,20460,20490,20490,20490,20600,110,0,110,module_3,module_4,155,0,110,20600,0,0,False
140,rate_3p00x_dense,3.0,140,140,20600,20630,20630,20630,20740,110,0,110,module_3,module_4,156,0,110,20740,0,0,False
141,rate_3p00x_dense,3.0,140,141,20740,20770,20770,20770,20880,110,0,110,module_3,module_4,157,0,110,20880,0,0,False
142,rate_3p00x_dense,3.0,140,142,20880,20910,20910,20910,21020,110,0,110,module_3,module_4,158,0,110,21020,0,0,False
